figure,panel,series,x,y,unit,source_file
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_goff|series14,-0.29007236838752615,0.19833888754722095,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_goff|series15,-0.20337539375409003,0.04086691519739616,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_goff|series16,-0.13810081856218676,0.37332742450467427,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_goff|series17,-0.23788949755212582,0.07335063412352039,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_goff|series18,-0.15947871992640433,0.1435663288511504,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_goff|series19,-0.26301640661778947,0.09864573284849443,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_goff|series20,-0.03821317147431551,-0.02699377376533485,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_goff|series21,-0.22524142387712362,0.2052208359199592,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_goff|series22,-0.14754946953084325,0.009269590051333987,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_goff|series23,-0.07424862014537757,0.09500186365598773,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_goff|series24,-0.0053790020695673076,0.03560939487543879,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_goff|series25,-0.15070736872236845,0.36372749586916053,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_goff|series26,-0.11985018791942734,0.06807572761279612,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_goff|series27,-0.24225423817497005,0.14402194434993976,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_goff|series28,-0.1567748334698074,0.06019692376232122,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_goff|series29,-0.23448042275002853,0.019953447669510238,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_goff|series30,-0.09984355527205055,-0.07669677059690494,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_goff|series31,-0.2281183076263032,0.3964007240326015,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_goff|series32,-0.20101310883761103,0.1393254922530558,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_goff|series33,0.020083599206810514,0.14911680488995693,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_goff|series34,-0.1618080993557145,-0.08733381869480039,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_goff|series35,-0.07502729469369615,0.36661646840343987,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_goff|series36,-0.21165892508781486,0.1463216206637703,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_goff|series37,-0.12884739122753613,-0.038390341022831564,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_goff|series38,-0.10737377958770628,0.14841044161697292,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_goff|series39,-0.14264969974282,-0.05520463696741473,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_gon|series0,-0.01018864991783623,-0.058171729708754505,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_gon|series1,-0.08117666527344472,0.020551562779557164,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_gon|series2,0.019132787091431933,0.13610173973468997,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_gon|series3,-0.023775908754604357,0.043025030809155096,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_gon|series4,0.07117547774257171,0.032922297189567074,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_gon|series5,-0.23906036789860924,0.1495088488738412,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_gon|series6,0.06680426984162126,-0.0645437847815129,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_gon|series7,-0.009525669613186964,0.29905448791078837,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_gon|series8,-0.07512746975520158,-0.008244282135807968,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_gon|series9,0.015041900986759777,0.1847416258889516,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_gon|series10,-0.1448648700044185,0.4043695297069383,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_gon|series11,-0.04177930030240141,0.11225529462395079,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_gon|series12,-0.0553472523397117,0.1409285604155246,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_gon|series13,-0.1346384210538218,0.2079683308104736,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_gon|series14,0.3115919100308328,0.12467951865577986,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_gon|series15,0.01008517441611604,0.12651481830890154,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_gon|series16,-0.06398955624638084,0.17843037324337674,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_gon|series17,0.14541318413220838,-0.02684026869665379,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_gon|series18,-0.06781234055962537,0.09322274448032819,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_gon|series19,-0.07293714588925176,0.2633970550866629,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_gon|series20,-0.09797833961249566,0.19619711144844376,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_gon|series21,0.11057492710863531,0.11671150035809719,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_gon|series22,-0.10974295797873684,-0.03752862384893196,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_gon|series23,-0.16568047174108552,0.09566079706809316,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_gon|series24,-0.10609563178914855,0.15077523618342292,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_gon|series25,-0.048120417313408534,0.07368393677084217,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_gon|series26,-0.08759001381243556,0.03968292925474337,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_gon|series27,-0.046866258633569774,-0.05012236898587752,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_gon|series28,-0.011603938875640853,0.16680826364012913,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_gon|series29,0.12706659198288858,0.3425193435270184,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_gon|series30,0.1002266187293138,0.07145113204003328,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_gon|series31,-0.05843274214030207,0.055431517393288,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_gon|series32,-0.03877190069179491,0.12611677503133012,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_gon|series33,-0.13003434466313013,-0.011945251477472496,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_gon|series34,-0.015082182249114513,-0.007294123200680569,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_gon|series35,-0.05735644060530131,0.005091658977918412,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_gon|series36,-0.02404497820529103,0.3673747294162175,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_gon|series37,-0.18673081895821167,0.1708778764149841,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_gon|series38,-0.04171029914127816,0.19420300613517516,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_gauss_gon|series39,-0.16658910786325276,0.03363004534591596,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_goff|series0,0.1140094674890701,-0.08747760980683983,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_goff|series1,0.11332145507706815,-0.003574028445123334,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_goff|series2,0.14729275765062305,0.10484339526779474,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_goff|series3,-0.014353168074365985,0.10157019219958352,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_goff|series4,0.12872093301913476,0.3000469246245261,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_goff|series5,0.158342422929036,0.260534656418943,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_goff|series6,0.11437338574396866,0.057941566825445934,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_goff|series7,0.03926201350942462,0.13450409159436294,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_goff|series8,0.030259703736949056,0.04590361128023246,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_goff|series9,-0.06629994225738708,-0.08573883390657566,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_goff|series10,0.13663196928534377,0.1424096378853903,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_goff|series11,0.09135763187855234,0.15683423321932244,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_goff|series12,0.065885765774594,0.04005353792491495,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_goff|series13,0.06046892153559573,-0.18534291791973423,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_goff|series14,0.08567678638692308,0.09876144054318048,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_goff|series15,0.055076057609165785,0.27281492749835823,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_goff|series16,0.16440491693433537,0.15303522829747696,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_goff|series17,0.03636277714471865,0.2635594578099685,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_goff|series18,0.16283055759175646,0.16206226614630181,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_goff|series19,0.07836248056478952,-0.06117684978678928,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_goff|series20,0.1530992956024512,0.060296922463224156,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_goff|series21,0.1143862176754309,-0.05092866130232232,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_goff|series22,0.048509449724342,0.07388542403405651,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_goff|series23,0.23631639192723936,0.023890815584808545,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_goff|series24,0.1291755030527336,0.02385693797428101,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_goff|series25,0.05515495412942363,-0.05536973398192657,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_goff|series26,0.1956343882016685,0.19121121599812896,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_goff|series27,0.16355309795553713,0.08150227216825412,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_goff|series28,0.12476787159171825,-0.028132756872693343,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_goff|series29,-0.06145885610160192,0.34242353392488356,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_goff|series30,0.286024899624561,-0.00022125300472952691,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_goff|series31,-0.1293945606814918,0.16494149254433355,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_goff|series32,0.10903590787082235,0.0499208130558364,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_goff|series33,0.08406223628368174,0.0036359918143435976,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_goff|series34,-0.029154292660440388,0.2231007751539693,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_goff|series35,-0.06534455644442225,0.28266592638311616,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_goff|series36,0.09951724504733918,-0.09798984105157049,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_goff|series37,0.13080161655714956,0.12217551038449637,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_goff|series38,0.21849626435111963,0.1938964112153987,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_goff|series39,-0.06483631594474085,0.16067856635502564,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_gon|series0,-0.0003042031552613336,-0.14019440705543074,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_gon|series1,0.12023593400221885,0.16339429550566242,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_gon|series2,0.0718900850872363,0.11273722272742726,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_gon|series3,0.11575712216481987,0.0429214964222544,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_gon|series4,0.045407402893910494,-0.0157982049135148,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_gon|series5,-0.0328644785865384,0.03263693229738429,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_gon|series6,0.054496281606115166,0.03420903582032042,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_gon|series7,0.17139418664682804,0.13088174066512726,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_gon|series8,0.06868429207648355,-0.007829012985042905,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_gon|series9,0.02048232524396918,0.10789219473930345,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_gon|series10,0.055047307277630006,0.23683791859754,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_gon|series11,0.1949139011611439,0.013430040658082065,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_gon|series12,0.06083643749250203,0.03982443812294045,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_gon|series13,0.043080665101009705,0.12013877174026555,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_gon|series14,0.003411250531808003,-0.09433430631216955,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_gon|series15,0.06955201247986692,0.06999645625424966,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_gon|series16,0.09400328086606194,0.06127976338169261,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_gon|series17,0.22940910758916055,0.025487114991815885,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_gon|series18,0.12052517230227548,0.03770642496683729,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_gon|series19,0.026623520000352167,0.1037452705570141,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
