split,origin_utc,index,eligible,reason
TRAIN,2021-03-04T05:00:00+00:00,10277,True,ELIGIBLE
TRAIN,2021-03-04T06:00:00+00:00,10278,True,ELIGIBLE
TRAIN,2021-03-04T07:00:00+00:00,10279,True,ELIGIBLE
TRAIN,2021-03-04T08:00:00+00:00,10280,True,ELIGIBLE
TRAIN,2021-03-04T09:00:00+00:00,10281,True,ELIGIBLE
TRAIN,2021-03-04T10:00:00+00:00,10282,True,ELIGIBLE
TRAIN,2021-03-04T11:00:00+00:00,10283,True,ELIGIBLE
TRAIN,2021-03-04T12:00:00+00:00,10284,True,ELIGIBLE
TRAIN,2021-03-04T13:00:00+00:00,10285,True,ELIGIBLE
TRAIN,2021-03-04T14:00:00+00:00,10286,True,ELIGIBLE
TRAIN,2021-03-04T15:00:00+00:00,10287,True,ELIGIBLE
TRAIN,2021-03-04T16:00:00+00:00,10288,True,ELIGIBLE
TRAIN,2021-03-04T17:00:00+00:00,10289,True,ELIGIBLE
TRAIN,2021-03-04T18:00:00+00:00,10290,True,ELIGIBLE
TRAIN,2021-03-04T19:00:00+00:00,10291,True,ELIGIBLE
TRAIN,2021-03-04T20:00:00+00:00,10292,True,ELIGIBLE
TRAIN,2021-03-04T21:00:00+00:00,10293,True,ELIGIBLE
TRAIN,2021-03-04T22:00:00+00:00,10294,True,ELIGIBLE
TRAIN,2021-03-04T23:00:00+00:00,10295,True,ELIGIBLE
TRAIN,2021-03-05T00:00:00+00:00,10296,True,ELIGIBLE
TRAIN,2021-03-05T01:00:00+00:00,10297,True,ELIGIBLE
TRAIN,2021-03-05T02:00:00+00:00,10298,True,ELIGIBLE
TRAIN,2021-03-05T03:00:00+00:00,10299,True,ELIGIBLE
TRAIN,2021-03-05T04:00:00+00:00,10300,True,ELIGIBLE
TRAIN,2021-03-05T05:00:00+00:00,10301,True,ELIGIBLE
TRAIN,2021-03-05T06:00:00+00:00,10302,True,ELIGIBLE
TRAIN,2021-03-05T07:00:00+00:00,10303,True,ELIGIBLE
TRAIN,2021-03-05T08:00:00+00:00,10304,True,ELIGIBLE
TRAIN,2021-03-05T09:00:00+00:00,10305,True,ELIGIBLE
TRAIN,2021-03-05T10:00:00+00:00,10306,True,ELIGIBLE
TRAIN,2021-03-05T11:00:00+00:00,10307,True,ELIGIBLE
TRAIN,2021-03-05T12:00:00+00:00,10308,True,ELIGIBLE
TRAIN,2021-03-05T13:00:00+00:00,10309,True,ELIGIBLE
TRAIN,2021-03-05T14:00:00+00:00,10310,True,ELIGIBLE
TRAIN,2021-03-05T15:00:00+00:00,10311,True,ELIGIBLE
TRAIN,2021-03-05T16:00:00+00:00,10312,True,ELIGIBLE
TRAIN,2021-03-05T17:00:00+00:00,10313,True,ELIGIBLE
TRAIN,2021-03-05T18:00:00+00:00,10314,True,ELIGIBLE
TRAIN,2021-03-05T19:00:00+00:00,10315,True,ELIGIBLE
TRAIN,2021-03-05T20:00:00+00:00,10316,True,ELIGIBLE
TRAIN,2021-03-05T21:00:00+00:00,10317,True,ELIGIBLE
TRAIN,2021-03-05T22:00:00+00:00,10318,True,ELIGIBLE
TRAIN,2021-03-05T23:00:00+00:00,10319,True,ELIGIBLE
TRAIN,2021-03-06T00:00:00+00:00,10320,True,ELIGIBLE
TRAIN,2021-03-06T01:00:00+00:00,10321,True,ELIGIBLE
TRAIN,2021-03-06T02:00:00+00:00,10322,True,ELIGIBLE
TRAIN,2021-03-06T03:00:00+00:00,10323,True,ELIGIBLE
TRAIN,2021-03-06T04:00:00+00:00,10324,True,ELIGIBLE
TRAIN,2021-03-06T05:00:00+00:00,10325,True,ELIGIBLE
TRAIN,2021-03-06T06:00:00+00:00,10326,True,ELIGIBLE
TRAIN,2021-03-06T07:00:00+00:00,10327,True,ELIGIBLE
TRAIN,2021-03-06T08:00:00+00:00,10328,True,ELIGIBLE
TRAIN,2021-03-06T09:00:00+00:00,10329,True,ELIGIBLE
TRAIN,2021-03-06T10:00:00+00:00,10330,True,ELIGIBLE
TRAIN,2021-03-06T11:00:00+00:00,10331,True,ELIGIBLE
TRAIN,2021-03-06T12:00:00+00:00,10332,True,ELIGIBLE
TRAIN,2021-03-06T13:00:00+00:00,10333,True,ELIGIBLE
TRAIN,2021-03-06T14:00:00+00:00,10334,True,ELIGIBLE
TRAIN,2021-03-06T15:00:00+00:00,10335,True,ELIGIBLE
TRAIN,2021-03-06T16:00:00+00:00,10336,True,ELIGIBLE
TRAIN,2021-03-06T17:00:00+00:00,10337,True,ELIGIBLE
TRAIN,2021-03-06T18:00:00+00:00,10338,True,ELIGIBLE
TRAIN,2021-03-06T19:00:00+00:00,10339,True,ELIGIBLE
TRAIN,2021-03-06T20:00:00+00:00,10340,True,ELIGIBLE
TRAIN,2021-03-06T21:00:00+00:00,10341,True,ELIGIBLE
TRAIN,2021-03-06T22:00:00+00:00,10342,True,ELIGIBLE
TRAIN,2021-03-06T23:00:00+00:00,10343,True,ELIGIBLE
TRAIN,2021-03-07T00:00:00+00:00,10344,True,ELIGIBLE
TRAIN,2021-03-07T01:00:00+00:00,10345,True,ELIGIBLE
TRAIN,2021-03-07T02:00:00+00:00,10346,True,ELIGIBLE
TRAIN,2021-03-07T03:00:00+00:00,10347,True,ELIGIBLE
TRAIN,2021-03-07T04:00:00+00:00,10348,True,ELIGIBLE
TRAIN,2021-03-07T05:00:00+00:00,10349,True,ELIGIBLE
TRAIN,2021-03-07T06:00:00+00:00,10350,True,ELIGIBLE
TRAIN,2021-03-07T07:00:00+00:00,10351,True,ELIGIBLE
TRAIN,2021-03-07T08:00:00+00:00,10352,True,ELIGIBLE
TRAIN,2021-03-07T09:00:00+00:00,10353,True,ELIGIBLE
TRAIN,2021-03-07T10:00:00+00:00,10354,True,ELIGIBLE
TRAIN,2021-03-07T11:00:00+00:00,10355,True,ELIGIBLE
TRAIN,2021-03-07T12:00:00+00:00,10356,True,ELIGIBLE
TRAIN,2021-03-07T13:00:00+00:00,10357,True,ELIGIBLE
TRAIN,2021-03-07T14:00:00+00:00,10358,True,ELIGIBLE
TRAIN,2021-03-07T15:00:00+00:00,10359,True,ELIGIBLE
TRAIN,2021-03-07T16:00:00+00:00,10360,True,ELIGIBLE
TRAIN,2021-03-07T17:00:00+00:00,10361,True,ELIGIBLE
TRAIN,2021-03-07T18:00:00+00:00,10362,True,ELIGIBLE
TRAIN,2021-03-07T19:00:00+00:00,10363,True,ELIGIBLE
TRAIN,2021-03-07T20:00:00+00:00,10364,True,ELIGIBLE
TRAIN,2021-03-07T21:00:00+00:00,10365,True,ELIGIBLE
TRAIN,2021-03-07T22:00:00+00:00,10366,True,ELIGIBLE
TRAIN,2021-03-07T23:00:00+00:00,10367,True,ELIGIBLE
TRAIN,2021-03-08T00:00:00+00:00,10368,True,ELIGIBLE
TRAIN,2021-03-08T01:00:00+00:00,10369,True,ELIGIBLE
TRAIN,2021-03-08T02:00:00+00:00,10370,True,ELIGIBLE
TRAIN,2021-03-08T03:00:00+00:00,10371,True,ELIGIBLE
TRAIN,2021-03-08T04:00:00+00:00,10372,True,ELIGIBLE
TRAIN,2021-03-08T05:00:00+00:00,10373,True,ELIGIBLE
TRAIN,2021-03-08T06:00:00+00:00,10374,True,ELIGIBLE
TRAIN,2021-03-08T07:00:00+00:00,10375,True,ELIGIBLE
TRAIN,2021-03-08T08:00:00+00:00,10376,True,ELIGIBLE
TRAIN,2021-03-08T09:00:00+00:00,10377,True,ELIGIBLE
TRAIN,2021-03-08T10:00:00+00:00,10378,True,ELIGIBLE
TRAIN,2021-03-08T11:00:00+00:00,10379,True,ELIGIBLE
TRAIN,2021-03-08T12:00:00+00:00,10380,True,ELIGIBLE
TRAIN,2021-03-08T13:00:00+00:00,10381,True,ELIGIBLE
TRAIN,2021-03-08T14:00:00+00:00,10382,True,ELIGIBLE
TRAIN,2021-03-08T15:00:00+00:00,10383,True,ELIGIBLE
TRAIN,2021-03-08T16:00:00+00:00,10384,True,ELIGIBLE
TRAIN,2021-03-08T17:00:00+00:00,10385,True,ELIGIBLE
TRAIN,2021-03-08T18:00:00+00:00,10386,True,ELIGIBLE
TRAIN,2021-03-08T19:00:00+00:00,10387,True,ELIGIBLE
TRAIN,2021-03-08T20:00:00+00:00,10388,True,ELIGIBLE
TRAIN,2021-03-08T21:00:00+00:00,10389,True,ELIGIBLE
TRAIN,2021-03-08T22:00:00+00:00,10390,True,ELIGIBLE
TRAIN,2021-03-08T23:00:00+00:00,10391,True,ELIGIBLE
TRAIN,2021-03-09T00:00:00+00:00,10392,True,ELIGIBLE
TRAIN,2021-03-09T01:00:00+00:00,10393,True,ELIGIBLE
TRAIN,2021-03-09T02:00:00+00:00,10394,True,ELIGIBLE
TRAIN,2021-03-09T03:00:00+00:00,10395,True,ELIGIBLE
TRAIN,2021-03-09T04:00:00+00:00,10396,True,ELIGIBLE
TRAIN,2021-03-09T05:00:00+00:00,10397,True,ELIGIBLE
TRAIN,2021-03-09T06:00:00+00:00,10398,True,ELIGIBLE
TRAIN,2021-03-09T07:00:00+00:00,10399,True,ELIGIBLE
TRAIN,2021-03-09T08:00:00+00:00,10400,True,ELIGIBLE
TRAIN,2021-03-09T09:00:00+00:00,10401,True,ELIGIBLE
TRAIN,2021-03-09T10:00:00+00:00,10402,True,ELIGIBLE
TRAIN,2021-03-09T11:00:00+00:00,10403,True,ELIGIBLE
TRAIN,2021-03-09T12:00:00+00:00,10404,True,ELIGIBLE
TRAIN,2021-03-09T13:00:00+00:00,10405,True,ELIGIBLE
TRAIN,2021-03-09T14:00:00+00:00,10406,True,ELIGIBLE
TRAIN,2021-03-09T15:00:00+00:00,10407,True,ELIGIBLE
TRAIN,2021-03-09T16:00:00+00:00,10408,True,ELIGIBLE
TRAIN,2021-03-09T17:00:00+00:00,10409,True,ELIGIBLE
TRAIN,2021-03-09T18:00:00+00:00,10410,True,ELIGIBLE
TRAIN,2021-03-09T19:00:00+00:00,10411,True,ELIGIBLE
TRAIN,2021-03-09T20:00:00+00:00,10412,True,ELIGIBLE
TRAIN,2021-03-09T21:00:00+00:00,10413,True,ELIGIBLE
TRAIN,2021-03-09T22:00:00+00:00,10414,True,ELIGIBLE
TRAIN,2021-03-09T23:00:00+00:00,10415,True,ELIGIBLE
TRAIN,2021-03-10T00:00:00+00:00,10416,True,ELIGIBLE
TRAIN,2021-03-10T01:00:00+00:00,10417,True,ELIGIBLE
TRAIN,2021-03-10T02:00:00+00:00,10418,True,ELIGIBLE
TRAIN,2021-03-10T03:00:00+00:00,10419,True,ELIGIBLE
TRAIN,2021-03-10T04:00:00+00:00,10420,True,ELIGIBLE
TRAIN,2021-03-10T05:00:00+00:00,10421,True,ELIGIBLE
TRAIN,2021-03-10T06:00:00+00:00,10422,True,ELIGIBLE
TRAIN,2021-03-10T07:00:00+00:00,10423,True,ELIGIBLE
TRAIN,2021-03-10T08:00:00+00:00,10424,True,ELIGIBLE
TRAIN,2021-03-10T09:00:00+00:00,10425,True,ELIGIBLE
TRAIN,2021-03-10T10:00:00+00:00,10426,True,ELIGIBLE
TRAIN,2021-03-10T11:00:00+00:00,10427,True,ELIGIBLE
TRAIN,2021-03-10T12:00:00+00:00,10428,True,ELIGIBLE
TRAIN,2021-03-10T13:00:00+00:00,10429,True,ELIGIBLE
TRAIN,2021-03-10T14:00:00+00:00,10430,True,ELIGIBLE
TRAIN,2021-03-10T15:00:00+00:00,10431,True,ELIGIBLE
TRAIN,2021-03-10T16:00:00+00:00,10432,True,ELIGIBLE
TRAIN,2021-03-10T17:00:00+00:00,10433,True,ELIGIBLE
TRAIN,2021-03-10T18:00:00+00:00,10434,True,ELIGIBLE
TRAIN,2021-03-10T19:00:00+00:00,10435,True,ELIGIBLE
TRAIN,2021-03-10T20:00:00+00:00,10436,True,ELIGIBLE
TRAIN,2021-03-10T21:00:00+00:00,10437,True,ELIGIBLE
TRAIN,2021-03-10T22:00:00+00:00,10438,True,ELIGIBLE
TRAIN,2021-03-10T23:00:00+00:00,10439,True,ELIGIBLE
TRAIN,2021-03-11T00:00:00+00:00,10440,True,ELIGIBLE
TRAIN,2021-03-11T01:00:00+00:00,10441,True,ELIGIBLE
TRAIN,2021-03-11T02:00:00+00:00,10442,True,ELIGIBLE
TRAIN,2021-03-11T03:00:00+00:00,10443,True,ELIGIBLE
TRAIN,2021-03-11T04:00:00+00:00,10444,True,ELIGIBLE
TRAIN,2021-03-11T05:00:00+00:00,10445,True,ELIGIBLE
TRAIN,2021-03-11T06:00:00+00:00,10446,True,ELIGIBLE
TRAIN,2021-03-11T07:00:00+00:00,10447,True,ELIGIBLE
TRAIN,2021-03-11T08:00:00+00:00,10448,True,ELIGIBLE
TRAIN,2021-03-11T09:00:00+00:00,10449,True,ELIGIBLE
TRAIN,2021-03-11T10:00:00+00:00,10450,True,ELIGIBLE
TRAIN,2021-03-11T11:00:00+00:00,10451,True,ELIGIBLE
TRAIN,2021-03-11T12:00:00+00:00,10452,True,ELIGIBLE
TRAIN,2021-03-11T13:00:00+00:00,10453,True,ELIGIBLE
TRAIN,2021-03-11T14:00:00+00:00,10454,True,ELIGIBLE
TRAIN,2021-03-11T15:00:00+00:00,10455,True,ELIGIBLE
TRAIN,2021-03-11T16:00:00+00:00,10456,True,ELIGIBLE
TRAIN,2021-03-11T17:00:00+00:00,10457,True,ELIGIBLE
TRAIN,2021-03-11T18:00:00+00:00,10458,True,ELIGIBLE
TRAIN,2021-03-11T19:00:00+00:00,10459,True,ELIGIBLE
TRAIN,2021-03-11T20:00:00+00:00,10460,True,ELIGIBLE
TRAIN,2021-03-11T21:00:00+00:00,10461,True,ELIGIBLE
TRAIN,2021-03-11T22:00:00+00:00,10462,True,ELIGIBLE
TRAIN,2021-03-11T23:00:00+00:00,10463,True,ELIGIBLE
TRAIN,2021-03-12T00:00:00+00:00,10464,True,ELIGIBLE
TRAIN,2021-03-12T01:00:00+00:00,10465,True,ELIGIBLE
TRAIN,2021-03-12T02:00:00+00:00,10466,True,ELIGIBLE
TRAIN,2021-03-12T03:00:00+00:00,10467,True,ELIGIBLE
TRAIN,2021-03-12T04:00:00+00:00,10468,True,ELIGIBLE
TRAIN,2021-03-12T05:00:00+00:00,10469,True,ELIGIBLE
TRAIN,2021-03-12T06:00:00+00:00,10470,True,ELIGIBLE
TRAIN,2021-03-12T07:00:00+00:00,10471,True,ELIGIBLE
TRAIN,2021-03-12T08:00:00+00:00,10472,True,ELIGIBLE
TRAIN,2021-03-12T09:00:00+00:00,10473,True,ELIGIBLE
TRAIN,2021-03-12T10:00:00+00:00,10474,True,ELIGIBLE
TRAIN,2021-03-12T11:00:00+00:00,10475,True,ELIGIBLE
TRAIN,2021-03-12T12:00:00+00:00,10476,True,ELIGIBLE
TRAIN,2021-03-12T13:00:00+00:00,10477,True,ELIGIBLE
TRAIN,2021-03-12T14:00:00+00:00,10478,True,ELIGIBLE
TRAIN,2021-03-12T15:00:00+00:00,10479,True,ELIGIBLE
TRAIN,2021-03-12T16:00:00+00:00,10480,True,ELIGIBLE
TRAIN,2021-03-12T17:00:00+00:00,10481,True,ELIGIBLE
TRAIN,2021-03-12T18:00:00+00:00,10482,True,ELIGIBLE
TRAIN,2021-03-12T19:00:00+00:00,10483,True,ELIGIBLE
TRAIN,2021-03-12T20:00:00+00:00,10484,True,ELIGIBLE
TRAIN,2021-03-12T21:00:00+00:00,10485,True,ELIGIBLE
TRAIN,2021-03-12T22:00:00+00:00,10486,True,ELIGIBLE
TRAIN,2021-03-12T23:00:00+00:00,10487,True,ELIGIBLE
TRAIN,2021-03-13T00:00:00+00:00,10488,True,ELIGIBLE
TRAIN,2021-03-13T01:00:00+00:00,10489,True,ELIGIBLE
TRAIN,2021-03-13T02:00:00+00:00,10490,True,ELIGIBLE
TRAIN,2021-03-13T03:00:00+00:00,10491,True,ELIGIBLE
TRAIN,2021-03-13T04:00:00+00:00,10492,True,ELIGIBLE
TRAIN,2021-03-13T05:00:00+00:00,10493,True,ELIGIBLE
TRAIN,2021-03-13T06:00:00+00:00,10494,True,ELIGIBLE
TRAIN,2021-03-13T07:00:00+00:00,10495,True,ELIGIBLE
TRAIN,2021-03-13T08:00:00+00:00,10496,True,ELIGIBLE
TRAIN,2021-03-13T09:00:00+00:00,10497,True,ELIGIBLE
TRAIN,2021-03-13T10:00:00+00:00,10498,True,ELIGIBLE
TRAIN,2021-03-13T11:00:00+00:00,10499,True,ELIGIBLE
TRAIN,2021-03-13T12:00:00+00:00,10500,True,ELIGIBLE
TRAIN,2021-03-13T13:00:00+00:00,10501,True,ELIGIBLE
TRAIN,2021-03-13T14:00:00+00:00,10502,True,ELIGIBLE
TRAIN,2021-03-13T15:00:00+00:00,10503,True,ELIGIBLE
TRAIN,2021-03-13T16:00:00+00:00,10504,True,ELIGIBLE
TRAIN,2021-03-13T17:00:00+00:00,10505,True,ELIGIBLE
TRAIN,2021-03-13T18:00:00+00:00,10506,True,ELIGIBLE
TRAIN,2021-03-13T19:00:00+00:00,10507,True,ELIGIBLE
TRAIN,2021-03-13T20:00:00+00:00,10508,True,ELIGIBLE
TRAIN,2021-03-13T21:00:00+00:00,10509,True,ELIGIBLE
TRAIN,2021-03-13T22:00:00+00:00,10510,True,ELIGIBLE
TRAIN,2021-03-13T23:00:00+00:00,10511,True,ELIGIBLE
TRAIN,2021-03-14T00:00:00+00:00,10512,True,ELIGIBLE
TRAIN,2021-03-14T01:00:00+00:00,10513,True,ELIGIBLE
TRAIN,2021-03-14T02:00:00+00:00,10514,True,ELIGIBLE
TRAIN,2021-03-14T03:00:00+00:00,10515,True,ELIGIBLE
TRAIN,2021-03-14T04:00:00+00:00,10516,True,ELIGIBLE
TRAIN,2021-03-14T05:00:00+00:00,10517,True,ELIGIBLE
TRAIN,2021-03-14T06:00:00+00:00,10518,True,ELIGIBLE
TRAIN,2021-03-14T07:00:00+00:00,10519,True,ELIGIBLE
TRAIN,2021-03-14T08:00:00+00:00,10520,True,ELIGIBLE
TRAIN,2021-03-14T09:00:00+00:00,10521,True,ELIGIBLE
TRAIN,2021-03-14T10:00:00+00:00,10522,True,ELIGIBLE
TRAIN,2021-03-14T11:00:00+00:00,10523,True,ELIGIBLE
TRAIN,2021-03-14T12:00:00+00:00,10524,True,ELIGIBLE
TRAIN,2021-03-14T13:00:00+00:00,10525,True,ELIGIBLE
TRAIN,2021-03-14T14:00:00+00:00,10526,True,ELIGIBLE
TRAIN,2021-03-14T15:00:00+00:00,10527,True,ELIGIBLE
TRAIN,2021-03-14T16:00:00+00:00,10528,True,ELIGIBLE
TRAIN,2021-03-14T17:00:00+00:00,10529,True,ELIGIBLE
TRAIN,2021-03-14T18:00:00+00:00,10530,True,ELIGIBLE
TRAIN,2021-03-14T19:00:00+00:00,10531,True,ELIGIBLE
TRAIN,2021-03-14T20:00:00+00:00,10532,True,ELIGIBLE
TRAIN,2021-03-14T21:00:00+00:00,10533,True,ELIGIBLE
TRAIN,2021-03-14T22:00:00+00:00,10534,True,ELIGIBLE
TRAIN,2021-03-14T23:00:00+00:00,10535,True,ELIGIBLE
TRAIN,2021-03-15T00:00:00+00:00,10536,True,ELIGIBLE
TRAIN,2021-03-15T01:00:00+00:00,10537,True,ELIGIBLE
TRAIN,2021-03-15T02:00:00+00:00,10538,True,ELIGIBLE
TRAIN,2021-03-15T03:00:00+00:00,10539,True,ELIGIBLE
TRAIN,2021-03-15T04:00:00+00:00,10540,True,ELIGIBLE
TRAIN,2021-03-15T05:00:00+00:00,10541,True,ELIGIBLE
TRAIN,2021-03-15T06:00:00+00:00,10542,True,ELIGIBLE
TRAIN,2021-03-15T07:00:00+00:00,10543,True,ELIGIBLE
TRAIN,2021-03-15T08:00:00+00:00,10544,True,ELIGIBLE
TRAIN,2021-03-15T09:00:00+00:00,10545,True,ELIGIBLE
TRAIN,2021-03-15T10:00:00+00:00,10546,True,ELIGIBLE
TRAIN,2021-03-15T11:00:00+00:00,10547,True,ELIGIBLE
TRAIN,2021-03-15T12:00:00+00:00,10548,True,ELIGIBLE
TRAIN,2021-03-15T13:00:00+00:00,10549,True,ELIGIBLE
TRAIN,2021-03-15T14:00:00+00:00,10550,True,ELIGIBLE
TRAIN,2021-03-15T15:00:00+00:00,10551,True,ELIGIBLE
TRAIN,2021-03-15T16:00:00+00:00,10552,True,ELIGIBLE
TRAIN,2021-03-15T17:00:00+00:00,10553,True,ELIGIBLE
TRAIN,2021-03-15T18:00:00+00:00,10554,True,ELIGIBLE
TRAIN,2021-03-15T19:00:00+00:00,10555,True,ELIGIBLE
TRAIN,2021-03-15T20:00:00+00:00,10556,True,ELIGIBLE
TRAIN,2021-03-15T21:00:00+00:00,10557,True,ELIGIBLE
TRAIN,2021-03-15T22:00:00+00:00,10558,True,ELIGIBLE
TRAIN,2021-03-15T23:00:00+00:00,10559,True,ELIGIBLE
TRAIN,2021-03-16T00:00:00+00:00,10560,True,ELIGIBLE
TRAIN,2021-03-16T01:00:00+00:00,10561,True,ELIGIBLE
TRAIN,2021-03-16T02:00:00+00:00,10562,True,ELIGIBLE
TRAIN,2021-03-16T03:00:00+00:00,10563,True,ELIGIBLE
TRAIN,2021-03-16T04:00:00+00:00,10564,True,ELIGIBLE
TRAIN,2021-03-16T05:00:00+00:00,10565,True,ELIGIBLE
TRAIN,2021-03-16T06:00:00+00:00,10566,True,ELIGIBLE
TRAIN,2021-03-16T07:00:00+00:00,10567,True,ELIGIBLE
TRAIN,2021-03-16T08:00:00+00:00,10568,True,ELIGIBLE
TRAIN,2021-03-16T09:00:00+00:00,10569,True,ELIGIBLE
TRAIN,2021-03-16T10:00:00+00:00,10570,True,ELIGIBLE
TRAIN,2021-03-16T11:00:00+00:00,10571,True,ELIGIBLE
TRAIN,2021-03-16T12:00:00+00:00,10572,True,ELIGIBLE
TRAIN,2021-03-16T13:00:00+00:00,10573,True,ELIGIBLE
TRAIN,2021-03-16T14:00:00+00:00,10574,True,ELIGIBLE
TRAIN,2021-03-16T15:00:00+00:00,10575,True,ELIGIBLE
TRAIN,2021-03-16T16:00:00+00:00,10576,True,ELIGIBLE
TRAIN,2021-03-16T17:00:00+00:00,10577,True,ELIGIBLE
TRAIN,2021-03-16T18:00:00+00:00,10578,True,ELIGIBLE
TRAIN,2021-03-16T19:00:00+00:00,10579,True,ELIGIBLE
TRAIN,2021-03-16T20:00:00+00:00,10580,True,ELIGIBLE
TRAIN,2021-03-16T21:00:00+00:00,10581,True,ELIGIBLE
TRAIN,2021-03-16T22:00:00+00:00,10582,True,ELIGIBLE
TRAIN,2021-03-16T23:00:00+00:00,10583,True,ELIGIBLE
TRAIN,2021-03-17T00:00:00+00:00,10584,True,ELIGIBLE
TRAIN,2021-03-17T01:00:00+00:00,10585,True,ELIGIBLE
TRAIN,2021-03-17T02:00:00+00:00,10586,True,ELIGIBLE
TRAIN,2021-03-17T03:00:00+00:00,10587,True,ELIGIBLE
TRAIN,2021-03-17T04:00:00+00:00,10588,True,ELIGIBLE
TRAIN,2021-03-17T05:00:00+00:00,10589,True,ELIGIBLE
TRAIN,2021-03-17T06:00:00+00:00,10590,True,ELIGIBLE
TRAIN,2021-03-17T07:00:00+00:00,10591,True,ELIGIBLE
TRAIN,2021-03-17T08:00:00+00:00,10592,True,ELIGIBLE
TRAIN,2021-03-17T09:00:00+00:00,10593,True,ELIGIBLE
TRAIN,2021-03-17T10:00:00+00:00,10594,True,ELIGIBLE
TRAIN,2021-03-17T11:00:00+00:00,10595,True,ELIGIBLE
TRAIN,2021-03-17T12:00:00+00:00,10596,True,ELIGIBLE
TRAIN,2021-03-17T13:00:00+00:00,10597,True,ELIGIBLE
TRAIN,2021-03-17T14:00:00+00:00,10598,True,ELIGIBLE
TRAIN,2021-03-17T15:00:00+00:00,10599,True,ELIGIBLE
TRAIN,2021-03-17T16:00:00+00:00,10600,True,ELIGIBLE
TRAIN,2021-03-17T17:00:00+00:00,10601,True,ELIGIBLE
TRAIN,2021-03-17T18:00:00+00:00,10602,True,ELIGIBLE
TRAIN,2021-03-17T19:00:00+00:00,10603,True,ELIGIBLE
TRAIN,2021-03-17T20:00:00+00:00,10604,True,ELIGIBLE
TRAIN,2021-03-17T21:00:00+00:00,10605,True,ELIGIBLE
TRAIN,2021-03-17T22:00:00+00:00,10606,True,ELIGIBLE
TRAIN,2021-03-17T23:00:00+00:00,10607,True,ELIGIBLE
TRAIN,2021-03-18T00:00:00+00:00,10608,True,ELIGIBLE
TRAIN,2021-03-18T01:00:00+00:00,10609,True,ELIGIBLE
TRAIN,2021-03-18T02:00:00+00:00,10610,True,ELIGIBLE
TRAIN,2021-03-18T03:00:00+00:00,10611,True,ELIGIBLE
TRAIN,2021-03-18T04:00:00+00:00,10612,True,ELIGIBLE
TRAIN,2021-03-18T05:00:00+00:00,10613,True,ELIGIBLE
TRAIN,2021-03-18T06:00:00+00:00,10614,True,ELIGIBLE
TRAIN,2021-03-18T07:00:00+00:00,10615,True,ELIGIBLE
TRAIN,2021-03-18T08:00:00+00:00,10616,True,ELIGIBLE
TRAIN,2021-03-18T09:00:00+00:00,10617,True,ELIGIBLE
TRAIN,2021-03-18T10:00:00+00:00,10618,True,ELIGIBLE
TRAIN,2021-03-18T11:00:00+00:00,10619,True,ELIGIBLE
TRAIN,2021-03-18T12:00:00+00:00,10620,True,ELIGIBLE
TRAIN,2021-03-18T13:00:00+00:00,10621,True,ELIGIBLE
TRAIN,2021-03-18T14:00:00+00:00,10622,True,ELIGIBLE
TRAIN,2021-03-18T15:00:00+00:00,10623,True,ELIGIBLE
TRAIN,2021-03-18T16:00:00+00:00,10624,True,ELIGIBLE
TRAIN,2021-03-18T17:00:00+00:00,10625,True,ELIGIBLE
TRAIN,2021-03-18T18:00:00+00:00,10626,True,ELIGIBLE
TRAIN,2021-03-18T19:00:00+00:00,10627,True,ELIGIBLE
TRAIN,2021-03-18T20:00:00+00:00,10628,True,ELIGIBLE
TRAIN,2021-03-18T21:00:00+00:00,10629,True,ELIGIBLE
TRAIN,2021-03-18T22:00:00+00:00,10630,True,ELIGIBLE
TRAIN,2021-03-18T23:00:00+00:00,10631,True,ELIGIBLE
TRAIN,2021-03-19T00:00:00+00:00,10632,True,ELIGIBLE
TRAIN,2021-03-19T01:00:00+00:00,10633,True,ELIGIBLE
TRAIN,2021-03-19T02:00:00+00:00,10634,True,ELIGIBLE
TRAIN,2021-03-19T03:00:00+00:00,10635,True,ELIGIBLE
TRAIN,2021-03-19T04:00:00+00:00,10636,True,ELIGIBLE
TRAIN,2021-03-19T05:00:00+00:00,10637,True,ELIGIBLE
TRAIN,2021-03-19T06:00:00+00:00,10638,True,ELIGIBLE
TRAIN,2021-03-19T07:00:00+00:00,10639,True,ELIGIBLE
TRAIN,2021-03-19T08:00:00+00:00,10640,True,ELIGIBLE
TRAIN,2021-03-19T09:00:00+00:00,10641,True,ELIGIBLE
TRAIN,2021-03-19T10:00:00+00:00,10642,True,ELIGIBLE
TRAIN,2021-03-19T11:00:00+00:00,10643,True,ELIGIBLE
TRAIN,2021-03-19T12:00:00+00:00,10644,True,ELIGIBLE
TRAIN,2021-03-19T13:00:00+00:00,10645,True,ELIGIBLE
TRAIN,2021-03-19T14:00:00+00:00,10646,True,ELIGIBLE
TRAIN,2021-03-19T15:00:00+00:00,10647,True,ELIGIBLE
TRAIN,2021-03-19T16:00:00+00:00,10648,True,ELIGIBLE
TRAIN,2021-03-19T17:00:00+00:00,10649,True,ELIGIBLE
TRAIN,2021-03-19T18:00:00+00:00,10650,True,ELIGIBLE
TRAIN,2021-03-19T19:00:00+00:00,10651,True,ELIGIBLE
TRAIN,2021-03-19T20:00:00+00:00,10652,True,ELIGIBLE
TRAIN,2021-03-19T21:00:00+00:00,10653,True,ELIGIBLE
