building,days,episode,fit,history_std,lr,method,prediction_path,prediction_sha256,primary,raw_MAE,raw_RMSE,role,scaled_2pinball,seed,step,train_seconds,affine
Rat_public_Chrissy,3,Rat_public_Chrissy_H3,SIMPLE_Rat_public_Chrissy_H3_lr0.0001_seed61680,3.4340901016701486,0.0001,SIMPLE,.cache/building_peft_topic_decision_20260916/fits/SIMPLE_Rat_public_Chrissy_H3_lr0.0001_seed61680/prediction120.npz,e1e3128d9ff56b2c8317ae0e61a01bfb1a2b57d24c7c98d967b74b624e6654e9,2.3332131220547874,7.834398810068766,8.01246408753525,DISCOVERY,1.5100008321420717,61680,120,12.700808602909092,
Rat_public_Chrissy,3,Rat_public_Chrissy_H3,CANDIDATE_Rat_public_Chrissy_H3_lr0.0001_seed61680,3.4340901016701486,0.0001,CANDIDATE,.cache/building_peft_topic_decision_20260916/fits/CANDIDATE_Rat_public_Chrissy_H3_lr0.0001_seed61680/prediction0.npz,83d8eb4c7cc6b2ee5befbc6416a248c17be287a168039288226aafb5bf6233b1,2.0846520157876363,6.961251958211263,7.158882852843044,DISCOVERY,1.340979672584703,61680,0,0.0,
Rat_public_Chrissy,3,Rat_public_Chrissy_H3,CANDIDATE_Rat_public_Chrissy_H3_lr0.0001_seed61680,3.4340901016701486,0.0001,CANDIDATE,.cache/building_peft_topic_decision_20260916/fits/CANDIDATE_Rat_public_Chrissy_H3_lr0.0001_seed61680/prediction2.npz,7fbfdc4be0015b4a22455887600c0a4dcab8238e825d3576e2ba66d53a46f62f,2.087251008167322,6.970322672526041,7.16780802684844,DISCOVERY,1.342909183317903,61680,2,0.2048717009893153,
Rat_public_Chrissy,3,Rat_public_Chrissy_H3,CANDIDATE_Rat_public_Chrissy_H3_lr0.0001_seed61680,3.4340901016701486,0.0001,CANDIDATE,.cache/building_peft_topic_decision_20260916/fits/CANDIDATE_Rat_public_Chrissy_H3_lr0.0001_seed61680/prediction8.npz,23a3c09d683bcd7e4c4a4f09f97c9610657686aa15c95780efa763fb131338d8,2.097836772088225,7.00717233022054,7.204160493947828,DISCOVERY,1.3507207956215643,61680,8,0.8221962039824575,
Rat_public_Chrissy,3,Rat_public_Chrissy_H3,CANDIDATE_Rat_public_Chrissy_H3_lr0.0001_seed61680,3.4340901016701486,0.0001,CANDIDATE,.cache/building_peft_topic_decision_20260916/fits/CANDIDATE_Rat_public_Chrissy_H3_lr0.0001_seed61680/prediction32.npz,1ad0a38bbb9637618298c9ccefb5a4ffe4fe17bb38d47740593a3158015f7c60,2.206391161843727,7.387102031707763,7.576946049300041,DISCOVERY,1.4362179457115567,61680,32,3.354744979995303,
Rat_public_Chrissy,3,Rat_public_Chrissy_H3,CANDIDATE_Rat_public_Chrissy_H3_lr0.0001_seed61680,3.4340901016701486,0.0001,CANDIDATE,.cache/building_peft_topic_decision_20260916/fits/CANDIDATE_Rat_public_Chrissy_H3_lr0.0001_seed61680/prediction120.npz,bded422a70b4cacb578c3f141b16b42f159c33a74c38ea8e46ec3906eb8a5f77,2.3668698344720034,7.954502805074056,8.12804427050197,DISCOVERY,1.5562529494343726,61680,120,12.696299417089904,
Rat_public_Chrissy,14,Rat_public_Chrissy_H14,SIMPLE_Rat_public_Chrissy_H14_lr3e-05_seed61680,5.196224046781694,3e-05,SIMPLE,.cache/building_peft_topic_decision_20260916/fits/SIMPLE_Rat_public_Chrissy_H14_lr3e-05_seed61680/prediction0.npz,e39922ad4b88d7df51e3b5450113d57ed9257f3f34d101d3893cf336f5e1adcd,1.37770865697697,6.961251958211263,7.158882852843044,DISCOVERY,0.8862291115057215,61680,0,0.0,
Rat_public_Chrissy,14,Rat_public_Chrissy_H14,SIMPLE_Rat_public_Chrissy_H14_lr3e-05_seed61680,5.196224046781694,3e-05,SIMPLE,.cache/building_peft_topic_decision_20260916/fits/SIMPLE_Rat_public_Chrissy_H14_lr3e-05_seed61680/prediction13.npz,cdf76e6707c2d8fdb904ea84ac05b1c0ec75a76795c2c21edcadf7979aa87aec,1.3780098989046399,6.962769412994384,7.160448173391501,DISCOVERY,0.8866423447647522,61680,13,1.35364748199936,
Rat_public_Chrissy,14,Rat_public_Chrissy_H14,SIMPLE_Rat_public_Chrissy_H14_lr3e-05_seed61680,5.196224046781694,3e-05,SIMPLE,.cache/building_peft_topic_decision_20260916/fits/SIMPLE_Rat_public_Chrissy_H14_lr3e-05_seed61680/prediction52.npz,cb4b4bedab6d841652a3581062caed5e318a235d32b0d1608d28f3eceaccb219,1.3779138811352616,6.962505880991618,7.159949243549339,DISCOVERY,0.8874533864083148,61680,52,5.464657823060406,
Rat_public_Chrissy,14,Rat_public_Chrissy_H14,SIMPLE_Rat_public_Chrissy_H14_lr3e-05_seed61680,5.196224046781694,3e-05,SIMPLE,.cache/building_peft_topic_decision_20260916/fits/SIMPLE_Rat_public_Chrissy_H14_lr3e-05_seed61680/prediction120.npz,3a9bd0f9da263459364651ef1bb4aebef357e4dd1e156ad7cfe0730960b9d4fd,1.3783754177483065,6.965894921620687,7.162347491196513,DISCOVERY,0.8903487072542013,61680,120,12.783740601036698,
Rat_public_Chrissy,14,Rat_public_Chrissy_H14,SIMPLE_Rat_public_Chrissy_H14_lr3e-05_seed61680,5.196224046781694,3e-05,SIMPLE,.cache/building_peft_topic_decision_20260916/fits/SIMPLE_Rat_public_Chrissy_H14_lr3e-05_seed61680/prediction208.npz,88b748dd02d676b94be729fcfca1df558c790b4681be1626f14661b72e1dffb5,1.3773208604492768,6.961371326446533,7.1568677752005865,DISCOVERY,0.8941528796929041,61680,208,22.100796606217045,
Rat_public_Chrissy,14,Rat_public_Chrissy_H14,CANDIDATE_Rat_public_Chrissy_H14_lr3e-05_seed61680,5.196224046781694,3e-05,CANDIDATE,.cache/building_peft_topic_decision_20260916/fits/CANDIDATE_Rat_public_Chrissy_H14_lr3e-05_seed61680/prediction0.npz,e39922ad4b88d7df51e3b5450113d57ed9257f3f34d101d3893cf336f5e1adcd,1.37770865697697,6.961251958211263,7.158882852843044,DISCOVERY,0.8862291115057215,61680,0,0.0,
Rat_public_Chrissy,14,Rat_public_Chrissy_H14,CANDIDATE_Rat_public_Chrissy_H14_lr3e-05_seed61680,5.196224046781694,3e-05,CANDIDATE,.cache/building_peft_topic_decision_20260916/fits/CANDIDATE_Rat_public_Chrissy_H14_lr3e-05_seed61680/prediction13.npz,c044c543a1cf0ba5db974229b277da8835e82aa7983a239d185eb02adf6d84f6,1.3780084670582995,6.962761783599853,7.160440733197116,DISCOVERY,0.8866364838540082,61680,13,1.3586250180087518,
Rat_public_Chrissy,14,Rat_public_Chrissy_H14,CANDIDATE_Rat_public_Chrissy_H14_lr3e-05_seed61680,5.196224046781694,3e-05,CANDIDATE,.cache/building_peft_topic_decision_20260916/fits/CANDIDATE_Rat_public_Chrissy_H14_lr3e-05_seed61680/prediction52.npz,1f542162d4133d15e91f7e46a7ebc041bf4db63af52971350a0e4855c33c2a73,1.3778934714044173,6.962400976816813,7.159843190015137,DISCOVERY,0.887403099742275,61680,52,5.482315187051427,
Rat_public_Chrissy,14,Rat_public_Chrissy_H14,CANDIDATE_Rat_public_Chrissy_H14_lr3e-05_seed61680,5.196224046781694,3e-05,CANDIDATE,.cache/building_peft_topic_decision_20260916/fits/CANDIDATE_Rat_public_Chrissy_H14_lr3e-05_seed61680/prediction120.npz,c355efdb47ff01001f6f804c5e9bb41cfa05e26cf61304e887f72470c444ec88,1.3781159348900247,6.964582188924154,7.160999160128582,DISCOVERY,0.8901113154319933,61680,120,12.644652793969726,
Rat_public_Chrissy,14,Rat_public_Chrissy_H14,CANDIDATE_Rat_public_Chrissy_H14_lr3e-05_seed61680,5.196224046781694,3e-05,CANDIDATE,.cache/building_peft_topic_decision_20260916/fits/CANDIDATE_Rat_public_Chrissy_H14_lr3e-05_seed61680/prediction208.npz,23d4939aea8bc08466658f153983d3b872ff71b8d13ac07e9ed84f3a0eb222ac,1.376033361810214,6.95474599202474,7.150177643812089,DISCOVERY,0.8928895854996941,61680,208,21.88548643977265,
Rat_public_Chrissy,14,Rat_public_Chrissy_H14,SIMPLE_Rat_public_Chrissy_H14_lr0.0001_seed61680,5.196224046781694,0.0001,SIMPLE,.cache/building_peft_topic_decision_20260916/fits/SIMPLE_Rat_public_Chrissy_H14_lr0.0001_seed61680/prediction0.npz,e39922ad4b88d7df51e3b5450113d57ed9257f3f34d101d3893cf336f5e1adcd,1.37770865697697,6.961251958211263,7.158882852843044,DISCOVERY,0.8862291115057215,61680,0,0.0,
Rat_public_Chrissy,14,Rat_public_Chrissy_H14,SIMPLE_Rat_public_Chrissy_H14_lr0.0001_seed61680,5.196224046781694,0.0001,SIMPLE,.cache/building_peft_topic_decision_20260916/fits/SIMPLE_Rat_public_Chrissy_H14_lr0.0001_seed61680/prediction13.npz,2400f9e63750ffe65df4452cdf8282194a5bd32218135b3c129ca7dfb2ea0ab8,1.3786657269012788,6.96605609258016,7.163856002598188,DISCOVERY,0.8875262666865923,61680,13,1.3542013719852548,
Rat_public_Chrissy,14,Rat_public_Chrissy_H14,SIMPLE_Rat_public_Chrissy_H14_lr0.0001_seed61680,5.196224046781694,0.0001,SIMPLE,.cache/building_peft_topic_decision_20260916/fits/SIMPLE_Rat_public_Chrissy_H14_lr0.0001_seed61680/prediction52.npz,44fa8878582f10453004e28b5b096873376d6bba4c3b298e38d8628de694675e,1.378910439000946,6.9686723391215,7.1651275814950175,DISCOVERY,0.8915182035989638,61680,52,5.479910292866407,
Rat_public_Chrissy,14,Rat_public_Chrissy_H14,SIMPLE_Rat_public_Chrissy_H14_lr0.0001_seed61680,5.196224046781694,0.0001,SIMPLE,.cache/building_peft_topic_decision_20260916/fits/SIMPLE_Rat_public_Chrissy_H14_lr0.0001_seed61680/prediction120.npz,6af5d58c465d90fe85dd5de830a7932fcc3ad8541c0cd031333cedfb5e0796cc,1.377833931478231,6.964514478047689,7.159533807218946,DISCOVERY,0.8998965920902481,61680,120,12.642517602827866,
Rat_public_Chrissy,14,Rat_public_Chrissy_H14,SIMPLE_Rat_public_Chrissy_H14_lr0.0001_seed61680,5.196224046781694,0.0001,SIMPLE,.cache/building_peft_topic_decision_20260916/fits/SIMPLE_Rat_public_Chrissy_H14_lr0.0001_seed61680/prediction208.npz,4080b5fbc9285ea857f9f38521ceb1d43860ba414668a36d9cdf48f6636dd0be,1.3827335030386692,6.989777628580729,7.184993078780221,DISCOVERY,0.907797081012282,61680,208,21.964778343652142,
Rat_public_Chrissy,14,Rat_public_Chrissy_H14,CANDIDATE_Rat_public_Chrissy_H14_lr0.0001_seed61680,5.196224046781694,0.0001,CANDIDATE,.cache/building_peft_topic_decision_20260916/fits/CANDIDATE_Rat_public_Chrissy_H14_lr0.0001_seed61680/prediction0.npz,e39922ad4b88d7df51e3b5450113d57ed9257f3f34d101d3893cf336f5e1adcd,1.37770865697697,6.961251958211263,7.158882852843044,DISCOVERY,0.8862291115057215,61680,0,0.0,
Rat_public_Chrissy,14,Rat_public_Chrissy_H14,CANDIDATE_Rat_public_Chrissy_H14_lr0.0001_seed61680,5.196224046781694,0.0001,CANDIDATE,.cache/building_peft_topic_decision_20260916/fits/CANDIDATE_Rat_public_Chrissy_H14_lr0.0001_seed61680/prediction13.npz,24e6ae4009060efb359ba3530324799efa6ae80f37a2f6ac5df840ea33683b52,1.3786420990481176,6.965931479136149,7.163733226979419,DISCOVERY,0.8874610918174471,61680,13,1.3394864329893608,
Rat_public_Chrissy,14,Rat_public_Chrissy_H14,CANDIDATE_Rat_public_Chrissy_H14_lr0.0001_seed61680,5.196224046781694,0.0001,CANDIDATE,.cache/building_peft_topic_decision_20260916/fits/CANDIDATE_Rat_public_Chrissy_H14_lr0.0001_seed61680/prediction52.npz,4f5dc3526ee655cce819b389752f27f0dcf4c1457f318f97f0bb48c0b067591a,1.3783177971044942,6.96560484568278,7.162048081421545,DISCOVERY,0.8909113520054864,61680,52,5.446575990994461,
Rat_public_Chrissy,14,Rat_public_Chrissy_H14,CANDIDATE_Rat_public_Chrissy_H14_lr0.0001_seed61680,5.196224046781694,0.0001,CANDIDATE,.cache/building_peft_topic_decision_20260916/fits/CANDIDATE_Rat_public_Chrissy_H14_lr0.0001_seed61680/prediction120.npz,7fc86a03f377656e3a5becf49b09d9aa3ef58bd23e0cc9879463a93d7fc31bdc,1.3763396463491995,6.957263374328613,7.151769166898723,DISCOVERY,0.8983267667358487,61680,120,12.575092416867847,
Rat_public_Chrissy,14,Rat_public_Chrissy_H14,CANDIDATE_Rat_public_Chrissy_H14_lr0.0001_seed61680,5.196224046781694,0.0001,CANDIDATE,.cache/building_peft_topic_decision_20260916/fits/CANDIDATE_Rat_public_Chrissy_H14_lr0.0001_seed61680/prediction208.npz,437e5fd6b77d9536dc0f8195c2ad66ca3067e9e671bb81742255a9a9f788477c,1.381622742002889,6.98362086613973,7.179221315575872,DISCOVERY,0.9052846519440321,61680,208,21.905201896006474,
Panther_education_Neal,3,Panther_education_Neal_H3,SIMPLE_Panther_education_Neal_H3_lr3e-05_seed61680,97.62911623803248,3e-05,SIMPLE,.cache/building_peft_topic_decision_20260916/fits/SIMPLE_Panther_education_Neal_H3_lr3e-05_seed61680/prediction0.npz,a63c523485410e0b3858603138c5d1378c527a592f1a66feb12f4a1c214d99d4,0.6208022537928127,44.70124154917399,60.60837539637106,DISCOVERY,0.3526491668316677,61680,0,0.0,
Panther_education_Neal,3,Panther_education_Neal_H3,SIMPLE_Panther_education_Neal_H3_lr3e-05_seed61680,97.62911623803248,3e-05,SIMPLE,.cache/building_peft_topic_decision_20260916/fits/SIMPLE_Panther_education_Neal_H3_lr3e-05_seed61680/prediction2.npz,ab548ae9ece02e66af7e56c2b8333d16e60954b63827b74937d92b7e9b136758,0.6207535418736108,44.700405176798505,60.603619694749106,DISCOVERY,0.35266991729583913,61680,2,0.21018314096727408,
Panther_education_Neal,3,Panther_education_Neal_H3,SIMPLE_Panther_education_Neal_H3_lr3e-05_seed61680,97.62911623803248,3e-05,SIMPLE,.cache/building_peft_topic_decision_20260916/fits/SIMPLE_Panther_education_Neal_H3_lr3e-05_seed61680/prediction8.npz,99bda52872c5c254d406c3d5caff6873fcf1364ef79895457ac2c7fe3452ae17,0.6208478190024154,44.714026507059735,60.61282388751576,DISCOVERY,0.3527686761192594,61680,8,0.8524126689590048,
Panther_education_Neal,3,Panther_education_Neal_H3,SIMPLE_Panther_education_Neal_H3_lr3e-05_seed61680,97.62911623803248,3e-05,SIMPLE,.cache/building_peft_topic_decision_20260916/fits/SIMPLE_Panther_education_Neal_H3_lr3e-05_seed61680/prediction32.npz,9028c8d70101ec9b10f35a6fae8d2363149ce2b53937ceee0cda606710f58f02,0.6214334290966905,44.79145818583171,60.66999648347992,DISCOVERY,0.3534277277354519,61680,32,3.372821389872115,
Panther_education_Neal,3,Panther_education_Neal_H3,SIMPLE_Panther_education_Neal_H3_lr3e-05_seed61680,97.62911623803248,3e-05,SIMPLE,.cache/building_peft_topic_decision_20260916/fits/SIMPLE_Panther_education_Neal_H3_lr3e-05_seed61680/prediction120.npz,dcfc2a8833a94d92bba6c2fe9ea61c0f0beeec03299ec25236a94d638c268f74,0.6345627496402737,46.17269525705973,61.951800444955786,DISCOVERY,0.3579312125877365,61680,120,12.662818584911292,
Panther_education_Neal,3,Panther_education_Neal_H3,CANDIDATE_Panther_education_Neal_H3_lr3e-05_seed61680,97.62911623803248,3e-05,CANDIDATE,.cache/building_peft_topic_decision_20260916/fits/CANDIDATE_Panther_education_Neal_H3_lr3e-05_seed61680/prediction0.npz,a63c523485410e0b3858603138c5d1378c527a592f1a66feb12f4a1c214d99d4,0.6208022537928127,44.70124154917399,60.60837539637106,DISCOVERY,0.3526491668316677,61680,0,0.0,
Panther_education_Neal,3,Panther_education_Neal_H3,CANDIDATE_Panther_education_Neal_H3_lr3e-05_seed61680,97.62911623803248,3e-05,CANDIDATE,.cache/building_peft_topic_decision_20260916/fits/CANDIDATE_Panther_education_Neal_H3_lr3e-05_seed61680/prediction2.npz,d5e97c564bb4597548e7173f80a86be358a417f1cd4c1fa3518a1323d1ad1087,0.6207535726076299,44.700408037821454,60.60362269528423,DISCOVERY,0.3526698976196131,61680,2,0.21478434302844107,
Panther_education_Neal,3,Panther_education_Neal_H3,CANDIDATE_Panther_education_Neal_H3_lr3e-05_seed61680,97.62911623803248,3e-05,CANDIDATE,.cache/building_peft_topic_decision_20260916/fits/CANDIDATE_Panther_education_Neal_H3_lr3e-05_seed61680/prediction8.npz,482e24e3b66fe98fa97c493048991004e82d904a0d19871b76eb67a6d3772dd1,0.6208481657023092,44.71405289204915,60.612857735519995,DISCOVERY,0.3527688706673621,61680,8,0.8295041470846627,
Panther_education_Neal,3,Panther_education_Neal_H3,CANDIDATE_Panther_education_Neal_H3_lr3e-05_seed61680,97.62911623803248,3e-05,CANDIDATE,.cache/building_peft_topic_decision_20260916/fits/CANDIDATE_Panther_education_Neal_H3_lr3e-05_seed61680/prediction32.npz,0d24e3b4041f580d2c4cdfff30e4983f0e78a55a64201c70bc2ad12cc6b94370,0.6214452851142529,44.792204912821454,60.67115397599663,DISCOVERY,0.35343493801635634,61680,32,3.3322047431429382,
Panther_education_Neal,3,Panther_education_Neal_H3,CANDIDATE_Panther_education_Neal_H3_lr3e-05_seed61680,97.62911623803248,3e-05,CANDIDATE,.cache/building_peft_topic_decision_20260916/fits/CANDIDATE_Panther_education_Neal_H3_lr3e-05_seed61680/prediction120.npz,1b928da79148de616052c5e3cb8bac81be2b116887b3076789c4160437c1e81f,0.6348338206311076,46.18211120147705,61.97826486622867,DISCOVERY,0.35794835753622756,61680,120,12.629277644009562,
Panther_education_Neal,3,Panther_education_Neal_H3,SIMPLE_Panther_education_Neal_H3_lr0.0001_seed61680,97.62911623803248,0.0001,SIMPLE,.cache/building_peft_topic_decision_20260916/fits/SIMPLE_Panther_education_Neal_H3_lr0.0001_seed61680/prediction0.npz,a63c523485410e0b3858603138c5d1378c527a592f1a66feb12f4a1c214d99d4,0.6208022537928127,44.70124154917399,60.60837539637106,DISCOVERY,0.3526491668316677,61680,0,0.0,
Panther_education_Neal,3,Panther_education_Neal_H3,SIMPLE_Panther_education_Neal_H3_lr0.0001_seed61680,97.62911623803248,0.0001,SIMPLE,.cache/building_peft_topic_decision_20260916/fits/SIMPLE_Panther_education_Neal_H3_lr0.0001_seed61680/prediction2.npz,9782afa1c3155ba32e471bdf561130f8531314d9e527faad63473fc7bce73b5e,0.6206470516022222,44.69882430267334,60.5932231436655,DISCOVERY,0.3527209831275714,61680,2,0.2087108269915916,
Panther_education_Neal,3,Panther_education_Neal_H3,SIMPLE_Panther_education_Neal_H3_lr0.0001_seed61680,97.62911623803248,0.0001,SIMPLE,.cache/building_peft_topic_decision_20260916/fits/SIMPLE_Panther_education_Neal_H3_lr0.0001_seed61680/prediction8.npz,df46798b154849fb1490e93cbaab121df629d75121822ed46478b69ce0b021be,0.6210593319254032,44.754543360392255,60.63347370725998,DISCOVERY,0.3531541678262375,61680,8,0.8322164209967013,
Panther_education_Neal,3,Panther_education_Neal_H3,SIMPLE_Panther_education_Neal_H3_lr0.0001_seed61680,97.62911623803248,0.0001,SIMPLE,.cache/building_peft_topic_decision_20260916/fits/SIMPLE_Panther_education_Neal_H3_lr0.0001_seed61680/prediction32.npz,6e4b20faa78f9550d96d5e6a3d9a0c5684c9bbb1ce9e02d5bad5704e5f001fcf,0.627290661626744,45.41146987457275,61.24183291898969,DISCOVERY,0.35727507046124446,61680,32,3.436937918071635,
Panther_education_Neal,3,Panther_education_Neal_H3,SIMPLE_Panther_education_Neal_H3_lr0.0001_seed61680,97.62911623803248,0.0001,SIMPLE,.cache/building_peft_topic_decision_20260916/fits/SIMPLE_Panther_education_Neal_H3_lr0.0001_seed61680/prediction120.npz,ea4aaf35010a8dbd96f1324b2501e65e56b18daf5e8a69a19eb344ba4a971e4d,0.7261945478372684,53.26036448872884,70.89773192223012,DISCOVERY,0.3523096897174951,61680,120,12.747701097192476,
Panther_education_Neal,3,Panther_education_Neal_H3,CANDIDATE_Panther_education_Neal_H3_lr0.0001_seed61680,97.62911623803248,0.0001,CANDIDATE,.cache/building_peft_topic_decision_20260916/fits/CANDIDATE_Panther_education_Neal_H3_lr0.0001_seed61680/prediction0.npz,a63c523485410e0b3858603138c5d1378c527a592f1a66feb12f4a1c214d99d4,0.6208022537928127,44.70124154917399,60.60837539637106,DISCOVERY,0.3526491668316677,61680,0,0.0,
Panther_education_Neal,3,Panther_education_Neal_H3,CANDIDATE_Panther_education_Neal_H3_lr0.0001_seed61680,97.62911623803248,0.0001,CANDIDATE,.cache/building_peft_topic_decision_20260916/fits/CANDIDATE_Panther_education_Neal_H3_lr0.0001_seed61680/prediction2.npz,e246decbb377ca096fe986eedf32d1ea0575de1f3440026bedda13d4d7e7dedf,0.6206470173313168,44.698825256347654,60.59321979782728,DISCOVERY,0.35272096995736946,61680,2,0.2097016540064942,
Panther_education_Neal,3,Panther_education_Neal_H3,CANDIDATE_Panther_education_Neal_H3_lr0.0001_seed61680,97.62911623803248,0.0001,CANDIDATE,.cache/building_peft_topic_decision_20260916/fits/CANDIDATE_Panther_education_Neal_H3_lr0.0001_seed61680/prediction8.npz,a3c43178af66fc583482858f02775dde6fc147c82cc3151ef47b67ebf045a5ac,0.6210623966538077,44.75477955373128,60.633772913985624,DISCOVERY,0.3531565074737037,61680,8,0.8375164219760336,
Panther_education_Neal,3,Panther_education_Neal_H3,CANDIDATE_Panther_education_Neal_H3_lr0.0001_seed61680,97.62911623803248,0.0001,CANDIDATE,.cache/building_peft_topic_decision_20260916/fits/CANDIDATE_Panther_education_Neal_H3_lr0.0001_seed61680/prediction32.npz,964233b310d3703a90124fb937c5f9b241d8db819db3ba834703e0296f13403d,0.6273791723513397,45.41392526804606,61.25047414280956,DISCOVERY,0.3573894689382977,61680,32,3.3451615629601292,
Panther_education_Neal,3,Panther_education_Neal_H3,CANDIDATE_Panther_education_Neal_H3_lr0.0001_seed61680,97.62911623803248,0.0001,CANDIDATE,.cache/building_peft_topic_decision_20260916/fits/CANDIDATE_Panther_education_Neal_H3_lr0.0001_seed61680/prediction120.npz,98e505e91279e399cc51ae171f4930b37c876e86bacf93a4c94271b26a473afc,0.72103139068585,53.03622273203532,70.39365745253906,DISCOVERY,0.3519496025042924,61680,120,12.709314367733896,
Panther_education_Neal,14,Panther_education_Neal_H14,SIMPLE_Panther_education_Neal_H14_lr3e-05_seed61680,98.54736968525586,3e-05,SIMPLE,.cache/building_peft_topic_decision_20260916/fits/SIMPLE_Panther_education_Neal_H14_lr3e-05_seed61680/prediction0.npz,a8742db3174cddfa078bd6dfb6c88853f452c9c4228b1acc9d9ba14a64592493,0.6150176873309179,44.70124154917399,60.60837539637106,DISCOVERY,0.34936322105617046,61680,0,0.0,
Panther_education_Neal,14,Panther_education_Neal_H14,SIMPLE_Panther_education_Neal_H14_lr3e-05_seed61680,98.54736968525586,3e-05,SIMPLE,.cache/building_peft_topic_decision_20260916/fits/SIMPLE_Panther_education_Neal_H14_lr3e-05_seed61680/prediction13.npz,bb14a00884df9ab50ffeee40132234ff00f03059b4fdfec617b0f60448d1396e,0.617811912576078,44.85617297668457,60.88373894458974,DISCOVERY,0.3493593456876396,61680,13,1.3582028499513399,
Panther_education_Neal,14,Panther_education_Neal_H14,SIMPLE_Panther_education_Neal_H14_lr3e-05_seed61680,98.54736968525586,3e-05,SIMPLE,.cache/building_peft_topic_decision_20260916/fits/SIMPLE_Panther_education_Neal_H14_lr3e-05_seed61680/prediction52.npz,2fab02c2122e4e2fa1a5c802b6e2c4a228e2e1bf3e098fb858c278ee9652e08d,0.6332248704970845,46.156978704325354,62.402645406774454,DISCOVERY,0.34984999886683094,61680,52,5.432369488873519,
Panther_education_Neal,14,Panther_education_Neal_H14,SIMPLE_Panther_education_Neal_H14_lr3e-05_seed61680,98.54736968525586,3e-05,SIMPLE,.cache/building_peft_topic_decision_20260916/fits/SIMPLE_Panther_education_Neal_H14_lr3e-05_seed61680/prediction120.npz,9a387d8fa70d3f932082bcaff2d3d952f2d08f011f1cb5919cff25a8c236b771,0.6812589144621707,50.910933168538406,67.13627409487964,DISCOVERY,0.3588489730380622,61680,120,12.553199859888991,
Panther_education_Neal,14,Panther_education_Neal_H14,SIMPLE_Panther_education_Neal_H14_lr3e-05_seed61680,98.54736968525586,3e-05,SIMPLE,.cache/building_peft_topic_decision_20260916/fits/SIMPLE_Panther_education_Neal_H14_lr3e-05_seed61680/prediction208.npz,2b4e0380fcb7bc295625a144c3e682f13cc16a41b50e5b762db6501bc19d8d3a,0.7423854972779,56.860584886678055,73.16013804921772,DISCOVERY,0.3782562694862669,61680,208,21.95737608295167,
Panther_education_Neal,14,Panther_education_Neal_H14,CANDIDATE_Panther_education_Neal_H14_lr3e-05_seed61680,98.54736968525586,3e-05,CANDIDATE,.cache/building_peft_topic_decision_20260916/fits/CANDIDATE_Panther_education_Neal_H14_lr3e-05_seed61680/prediction0.npz,a8742db3174cddfa078bd6dfb6c88853f452c9c4228b1acc9d9ba14a64592493,0.6150176873309179,44.70124154917399,60.60837539637106,DISCOVERY,0.34936322105617046,61680,0,0.0,
Panther_education_Neal,14,Panther_education_Neal_H14,CANDIDATE_Panther_education_Neal_H14_lr3e-05_seed61680,98.54736968525586,3e-05,CANDIDATE,.cache/building_peft_topic_decision_20260916/fits/CANDIDATE_Panther_education_Neal_H14_lr3e-05_seed61680/prediction13.npz,60ff9cf23fe3eed3d0e46c8f6d9efd6ad4d0bc9feff8aac4016cd45a705e487c,0.6178121052000396,44.856187281799315,60.883757927174486,DISCOVERY,0.34935941771761336,61680,13,1.382238063029945,
Panther_education_Neal,14,Panther_education_Neal_H14,CANDIDATE_Panther_education_Neal_H14_lr3e-05_seed61680,98.54736968525586,3e-05,CANDIDATE,.cache/building_peft_topic_decision_20260916/fits/CANDIDATE_Panther_education_Neal_H14_lr3e-05_seed61680/prediction52.npz,f38d53071f54cf65909de81f69ac6c6ab087dfdc34fc5fac7340baba7f74c14b,0.6332254759933124,46.156761584472655,62.40270507683506,DISCOVERY,0.34985128715759617,61680,52,5.5245827410544734,
Panther_education_Neal,14,Panther_education_Neal_H14,CANDIDATE_Panther_education_Neal_H14_lr3e-05_seed61680,98.54736968525586,3e-05,CANDIDATE,.cache/building_peft_topic_decision_20260916/fits/CANDIDATE_Panther_education_Neal_H14_lr3e-05_seed61680/prediction120.npz,70c9c9a9a9522c4959a5ed69162e9de5d5ab823b0363e90109287b9616a954f5,0.6810989330654286,50.88535848439534,67.12050834903212,DISCOVERY,0.35879632115795174,61680,120,12.723296940006549,
Panther_education_Neal,14,Panther_education_Neal_H14,CANDIDATE_Panther_education_Neal_H14_lr3e-05_seed61680,98.54736968525586,3e-05,CANDIDATE,.cache/building_peft_topic_decision_20260916/fits/CANDIDATE_Panther_education_Neal_H14_lr3e-05_seed61680/prediction208.npz,b2cb7a84d26ef283e6d61a0fc8769762581924540adf9f1a4607f08c1be8ea63,0.7405782715746467,56.653970710245765,72.98204070973452,DISCOVERY,0.3773509757504027,61680,208,22.00571258502896,
Panther_education_Neal,14,Panther_education_Neal_H14,SIMPLE_Panther_education_Neal_H14_lr0.0001_seed61680,98.54736968525586,0.0001,SIMPLE,.cache/building_peft_topic_decision_20260916/fits/SIMPLE_Panther_education_Neal_H14_lr0.0001_seed61680/prediction0.npz,a8742db3174cddfa078bd6dfb6c88853f452c9c4228b1acc9d9ba14a64592493,0.6150176873309179,44.70124154917399,60.60837539637106,DISCOVERY,0.34936322105617046,61680,0,0.0,
