arm,dataset,fit,lr,order,reuse_key,seed,epoch,updates,panel,checkpoint_path,checkpoint_sha256,prediction_path,prediction_sha256,seconds,peak_allocated,peak_reserved,exposure,mse,mae
SIDE,electricity,02_electricity_SIDE_41000_0.0003,0.0003,2,,41000,7,448,V_MIXED,.cache/channel_controlled_improvement_v1_20260916/02_electricity_SIDE_41000_0.0003_07.pt,c3025e88da4e34a115491f35140921e59d56547662843f4a842d8ac1450cec97,.cache/channel_controlled_improvement_v1_20260916/V_MIXED_02_electricity_SIDE_41000_0.0003_07.npz,efcf5621be7b10c15dc011a89088130559c6bb7d6b43d9f996e12009372a6f3d,0.10793795398785733,339703808,471859200,DISCOVERY_REUSED_PERIODS,0.2896672348798911,0.36793580161051376
SIDE,electricity,02_electricity_SIDE_41000_0.0003,0.0003,2,,41000,8,512,V_FIXED,.cache/channel_controlled_improvement_v1_20260916/02_electricity_SIDE_41000_0.0003_08.pt,c7d5ede27a7a0739c55cde0f98298d7a3d27bae6d2b429f297071699d9182472,.cache/channel_controlled_improvement_v1_20260916/V_FIXED_02_electricity_SIDE_41000_0.0003_08.npz,b74238fa114bf4b6c977998eb1b3bbd7e0fe6e4e1155d0a44ecd8359b2e33ebb,0.11103574599837884,339703808,471859200,DISCOVERY_REUSED_PERIODS,0.28720560412829954,0.36641170156002617
SIDE,electricity,02_electricity_SIDE_41000_0.0003,0.0003,2,,41000,8,512,V_MIXED,.cache/channel_controlled_improvement_v1_20260916/02_electricity_SIDE_41000_0.0003_08.pt,c7d5ede27a7a0739c55cde0f98298d7a3d27bae6d2b429f297071699d9182472,.cache/channel_controlled_improvement_v1_20260916/V_MIXED_02_electricity_SIDE_41000_0.0003_08.npz,d544218a81e25ed2e2b57e8e565f2620c15461e1e07c326325dddd6472630220,0.10899953500484116,339703808,471859200,DISCOVERY_REUSED_PERIODS,0.28399834060946816,0.36342966489079476
SIDE,electricity,02_electricity_SIDE_41000_0.0003,0.0003,2,,41000,9,576,V_FIXED,.cache/channel_controlled_improvement_v1_20260916/02_electricity_SIDE_41000_0.0003_09.pt,c69323b5dd5eaaba1864a38f02b5be1dd702b1047ce2edfe93ab0d9e58c7ff4e,.cache/channel_controlled_improvement_v1_20260916/V_FIXED_02_electricity_SIDE_41000_0.0003_09.npz,e91d1ac60600d0a8a886492bb39f211c8375b9b3746ab7472fcd4f9a87b7b280,0.11100677301874384,339703808,471859200,DISCOVERY_REUSED_PERIODS,0.28655516197200925,0.36511389863730803
SIDE,electricity,02_electricity_SIDE_41000_0.0003,0.0003,2,,41000,9,576,V_MIXED,.cache/channel_controlled_improvement_v1_20260916/02_electricity_SIDE_41000_0.0003_09.pt,c69323b5dd5eaaba1864a38f02b5be1dd702b1047ce2edfe93ab0d9e58c7ff4e,.cache/channel_controlled_improvement_v1_20260916/V_MIXED_02_electricity_SIDE_41000_0.0003_09.npz,373b75a3ab22a1c57fbdc9d9fe0230cf9eac5288e1332f701964699515fbaf02,0.1073666810116265,339703808,471859200,DISCOVERY_REUSED_PERIODS,0.28380230814110774,0.36331672838332135
SIDE,electricity,02_electricity_SIDE_41000_0.0003,0.0003,2,,41000,10,640,V_FIXED,.cache/channel_controlled_improvement_v1_20260916/02_electricity_SIDE_41000_0.0003_10.pt,fe3f625a3479a783d6a05075cb9e1ec36c7c87b51f3c23ccdb70f5c8ad0b8331,.cache/channel_controlled_improvement_v1_20260916/V_FIXED_02_electricity_SIDE_41000_0.0003_10.npz,e3efe6055f35c7a4a38b8321cd5bfe3a941d3e826649fa5235967f24478f226a,0.10912788199493662,339703808,471859200,DISCOVERY_REUSED_PERIODS,0.28905781955607046,0.3687688831665803
SIDE,electricity,02_electricity_SIDE_41000_0.0003,0.0003,2,,41000,10,640,V_MIXED,.cache/channel_controlled_improvement_v1_20260916/02_electricity_SIDE_41000_0.0003_10.pt,fe3f625a3479a783d6a05075cb9e1ec36c7c87b51f3c23ccdb70f5c8ad0b8331,.cache/channel_controlled_improvement_v1_20260916/V_MIXED_02_electricity_SIDE_41000_0.0003_10.npz,82367dbed472127f96954a618977974fba6cb6c4ea4cae90d0ef3e9bca4761ae,0.110030267998809,339703808,471859200,DISCOVERY_REUSED_PERIODS,0.2862186724667978,0.36859734997447674
SIDE,electricity,02_electricity_SIDE_41000_0.0003,0.0003,2,,41000,11,704,V_FIXED,.cache/channel_controlled_improvement_v1_20260916/02_electricity_SIDE_41000_0.0003_11.pt,a39b6550bcd03514089ecc946e97ed2e3f1bef573ba93373b170fe2f11196235,.cache/channel_controlled_improvement_v1_20260916/V_FIXED_02_electricity_SIDE_41000_0.0003_11.npz,2597e87bb2a2bdc6ee97b83aa41f75069615c2b705149b0ee447663a95721226,0.1156572199834045,339703808,471859200,DISCOVERY_REUSED_PERIODS,0.28190269923475975,0.36158767862763885
SIDE,electricity,02_electricity_SIDE_41000_0.0003,0.0003,2,,41000,11,704,V_MIXED,.cache/channel_controlled_improvement_v1_20260916/02_electricity_SIDE_41000_0.0003_11.pt,a39b6550bcd03514089ecc946e97ed2e3f1bef573ba93373b170fe2f11196235,.cache/channel_controlled_improvement_v1_20260916/V_MIXED_02_electricity_SIDE_41000_0.0003_11.npz,606bc47e127c05d4d7545008b513975982566f2d097dc27cefbdc7ff4829f04c,0.11202396199223585,339703808,471859200,DISCOVERY_REUSED_PERIODS,0.2791843172482043,0.3597768812265312
SIDE,electricity,02_electricity_SIDE_41000_0.0003,0.0003,2,,41000,12,768,V_FIXED,.cache/channel_controlled_improvement_v1_20260916/02_electricity_SIDE_41000_0.0003_12.pt,aff2d66b3e9ba9977436fb96908d2449eac7ad7bcd543ff8158b0322583d8fd3,.cache/channel_controlled_improvement_v1_20260916/V_FIXED_02_electricity_SIDE_41000_0.0003_12.npz,25480cdd7d318541a3976cbe5a503dd799931adf400a306c3da621d65d72a029,0.10844759698375128,339703808,471859200,DISCOVERY_REUSED_PERIODS,0.28350818162845837,0.36317692740834184
SIDE,electricity,02_electricity_SIDE_41000_0.0003,0.0003,2,,41000,12,768,V_MIXED,.cache/channel_controlled_improvement_v1_20260916/02_electricity_SIDE_41000_0.0003_12.pt,aff2d66b3e9ba9977436fb96908d2449eac7ad7bcd543ff8158b0322583d8fd3,.cache/channel_controlled_improvement_v1_20260916/V_MIXED_02_electricity_SIDE_41000_0.0003_12.npz,1657121978e6594932d6d6a35654dada7c66c48fc55d62f236e12f934510a9a3,0.10836113200639375,339703808,471859200,DISCOVERY_REUSED_PERIODS,0.2814877520728184,0.3620521714775483
SIDE,electricity,02_electricity_SIDE_41000_0.0003,0.0003,2,,41000,13,832,V_FIXED,.cache/channel_controlled_improvement_v1_20260916/02_electricity_SIDE_41000_0.0003_13.pt,957ee607796f04081b4780874585290ce5f1856108b447032d12718c976010c0,.cache/channel_controlled_improvement_v1_20260916/V_FIXED_02_electricity_SIDE_41000_0.0003_13.npz,b89100820176f862e7ef8c29786bde6e6e5e994fc310c175617bcb24db1a00d0,0.11185756299528293,339703808,471859200,DISCOVERY_REUSED_PERIODS,0.28143253329282825,0.361657293719222
SIDE,electricity,02_electricity_SIDE_41000_0.0003,0.0003,2,,41000,13,832,V_MIXED,.cache/channel_controlled_improvement_v1_20260916/02_electricity_SIDE_41000_0.0003_13.pt,957ee607796f04081b4780874585290ce5f1856108b447032d12718c976010c0,.cache/channel_controlled_improvement_v1_20260916/V_MIXED_02_electricity_SIDE_41000_0.0003_13.npz,1075c0c7107a4569a9cf38ad914cdb30d8654d0132f9d6022aa88a06821650d8,0.1250989449908957,339703808,471859200,DISCOVERY_REUSED_PERIODS,0.27980493670454354,0.36029981469979167
SIDE,electricity,02_electricity_SIDE_41000_0.0003,0.0003,2,,41000,14,896,V_FIXED,.cache/channel_controlled_improvement_v1_20260916/02_electricity_SIDE_41000_0.0003_14.pt,0fbf254d29da9ee5c750700cbaf7f06c34e614974a309cde14961b9249ab7cab,.cache/channel_controlled_improvement_v1_20260916/V_FIXED_02_electricity_SIDE_41000_0.0003_14.npz,98d4d08c07b995e30e42238c099500ae3817ff2fc1df65a90b02877242af0368,0.10929264198057353,339703808,471859200,DISCOVERY_REUSED_PERIODS,0.2853160741856269,0.364370442648272
SIDE,electricity,02_electricity_SIDE_41000_0.0003,0.0003,2,,41000,14,896,V_MIXED,.cache/channel_controlled_improvement_v1_20260916/02_electricity_SIDE_41000_0.0003_14.pt,0fbf254d29da9ee5c750700cbaf7f06c34e614974a309cde14961b9249ab7cab,.cache/channel_controlled_improvement_v1_20260916/V_MIXED_02_electricity_SIDE_41000_0.0003_14.npz,41b20ad08b4525d75d927372cce2da901eae591911a6eea19d47b7a6f1de4655,0.11152095699799247,339703808,471859200,DISCOVERY_REUSED_PERIODS,0.2799718105565016,0.36008871683747373
SIDE,electricity,02_electricity_SIDE_41000_0.0003,0.0003,2,,41000,15,960,V_FIXED,.cache/channel_controlled_improvement_v1_20260916/02_electricity_SIDE_41000_0.0003_15.pt,09d15ce4072198f706b4400b7ce9353742b30f46e471bc3831277127a3fd8b54,.cache/channel_controlled_improvement_v1_20260916/V_FIXED_02_electricity_SIDE_41000_0.0003_15.npz,2657b10fd4cbaf1215c4e4f93ff3df607c903ee4b4a4bc4678b2ab2b98d10b7b,0.1131278790126089,339703808,471859200,DISCOVERY_REUSED_PERIODS,0.28055179234772687,0.36005662928892535
SIDE,electricity,02_electricity_SIDE_41000_0.0003,0.0003,2,,41000,15,960,V_MIXED,.cache/channel_controlled_improvement_v1_20260916/02_electricity_SIDE_41000_0.0003_15.pt,09d15ce4072198f706b4400b7ce9353742b30f46e471bc3831277127a3fd8b54,.cache/channel_controlled_improvement_v1_20260916/V_MIXED_02_electricity_SIDE_41000_0.0003_15.npz,1e66a7a4176da09ed2c235855fabf5d52c170aae847bd0269785baec09fe83c3,0.10571599801187404,339703808,471859200,DISCOVERY_REUSED_PERIODS,0.27908250692714065,0.3594127765775399
SIDE,electricity,02_electricity_SIDE_41000_0.0003,0.0003,2,,41000,16,1024,V_FIXED,.cache/channel_controlled_improvement_v1_20260916/02_electricity_SIDE_41000_0.0003_16.pt,f876bf9c0368b6a1fa808fbb3a3dc12fbf3a7a8c7cc5e2604977a9dfa57f2820,.cache/channel_controlled_improvement_v1_20260916/V_FIXED_02_electricity_SIDE_41000_0.0003_16.npz,0815230a3b0aef9b10fb949e25c4e95ec3c07ae4cd2b2d867770ddf8286e5d84,0.10987871198449284,339703808,471859200,DISCOVERY_REUSED_PERIODS,0.2821457067711449,0.36264067751952983
SIDE,electricity,02_electricity_SIDE_41000_0.0003,0.0003,2,,41000,16,1024,V_MIXED,.cache/channel_controlled_improvement_v1_20260916/02_electricity_SIDE_41000_0.0003_16.pt,f876bf9c0368b6a1fa808fbb3a3dc12fbf3a7a8c7cc5e2604977a9dfa57f2820,.cache/channel_controlled_improvement_v1_20260916/V_MIXED_02_electricity_SIDE_41000_0.0003_16.npz,bed24b68ebb753cd32c7fefc4ff45971612c6586103e8b6c8dd79bc388c270da,0.10968002400477417,339703808,471859200,DISCOVERY_REUSED_PERIODS,0.2789378954419155,0.36034452396425737
SIDE,electricity,02_electricity_SIDE_41000_0.0003,0.0003,2,,41000,17,1088,V_FIXED,.cache/channel_controlled_improvement_v1_20260916/02_electricity_SIDE_41000_0.0003_17.pt,1c20ef489a066d4b6d197cbe293d55a257d206828d3c5f3745ed65b3f870447c,.cache/channel_controlled_improvement_v1_20260916/V_FIXED_02_electricity_SIDE_41000_0.0003_17.npz,8e37874a7c4f40aee1394eab890120db0d4a0fdddba9132071796f4f2efc3614,0.1102368599968031,339703808,471859200,DISCOVERY_REUSED_PERIODS,0.28139438702660224,0.36143900525022543
SIDE,electricity,02_electricity_SIDE_41000_0.0003,0.0003,2,,41000,17,1088,V_MIXED,.cache/channel_controlled_improvement_v1_20260916/02_electricity_SIDE_41000_0.0003_17.pt,1c20ef489a066d4b6d197cbe293d55a257d206828d3c5f3745ed65b3f870447c,.cache/channel_controlled_improvement_v1_20260916/V_MIXED_02_electricity_SIDE_41000_0.0003_17.npz,de7ad0e102aac0f747930e4fca1ecba6da7ac419356001294aff80f9e2afe8a3,0.11334972400800325,339703808,471859200,DISCOVERY_REUSED_PERIODS,0.2776797444606297,0.3586066724027229
SIDE,electricity,02_electricity_SIDE_41000_0.0003,0.0003,2,,41000,18,1152,V_FIXED,.cache/channel_controlled_improvement_v1_20260916/02_electricity_SIDE_41000_0.0003_18.pt,c6db77da3871181187fafe6f44e09e0566cc55c971f66e1ed8d251ef4f7540e0,.cache/channel_controlled_improvement_v1_20260916/V_FIXED_02_electricity_SIDE_41000_0.0003_18.npz,710da6a84715c3e93ac69cbdd643837c1c63319e767b01d870e0a211896a90cc,0.10124899799120612,339703808,471859200,DISCOVERY_REUSED_PERIODS,0.2799005517757828,0.35975381086291797
SIDE,electricity,02_electricity_SIDE_41000_0.0003,0.0003,2,,41000,18,1152,V_MIXED,.cache/channel_controlled_improvement_v1_20260916/02_electricity_SIDE_41000_0.0003_18.pt,c6db77da3871181187fafe6f44e09e0566cc55c971f66e1ed8d251ef4f7540e0,.cache/channel_controlled_improvement_v1_20260916/V_MIXED_02_electricity_SIDE_41000_0.0003_18.npz,5067da65fa22cf0153fc87338daa0fdfe53f058ba1d0881b5070ccf533ce6132,0.10315113599062897,339703808,471859200,DISCOVERY_REUSED_PERIODS,0.2770065306351992,0.3582499936128667
SIDE,electricity,02_electricity_SIDE_41000_0.0003,0.0003,2,,41000,19,1216,V_FIXED,.cache/channel_controlled_improvement_v1_20260916/02_electricity_SIDE_41000_0.0003_19.pt,ab88d9fb6228b701f7f4373d2bc187289bbb278c8c0fbe01d73c8cd470aef560,.cache/channel_controlled_improvement_v1_20260916/V_FIXED_02_electricity_SIDE_41000_0.0003_19.npz,0186112cac0cb8f716302055b88828b9a841766a5e1c0e3c6bb780a36b8bc48e,0.10387478899792768,339703808,471859200,DISCOVERY_REUSED_PERIODS,0.2804538401918918,0.360938314883113
SIDE,electricity,02_electricity_SIDE_41000_0.0003,0.0003,2,,41000,19,1216,V_MIXED,.cache/channel_controlled_improvement_v1_20260916/02_electricity_SIDE_41000_0.0003_19.pt,ab88d9fb6228b701f7f4373d2bc187289bbb278c8c0fbe01d73c8cd470aef560,.cache/channel_controlled_improvement_v1_20260916/V_MIXED_02_electricity_SIDE_41000_0.0003_19.npz,7fa030d52af159de886cae44a3e1e2e8ce138344dc85d8d921c14f2dc087640f,0.10453876599785872,339703808,471859200,DISCOVERY_REUSED_PERIODS,0.2777901896062661,0.3592537479314597
SIDE,electricity,02_electricity_SIDE_41000_0.0003,0.0003,2,,41000,20,1280,V_FIXED,.cache/channel_controlled_improvement_v1_20260916/02_electricity_SIDE_41000_0.0003_20.pt,dc59db033505ba001ba4d19672084950557a1130d8de20597f2f5d9f52c42137,.cache/channel_controlled_improvement_v1_20260916/V_FIXED_02_electricity_SIDE_41000_0.0003_20.npz,9cabb7c5c47d845c7baebe8b0e450dd2c7063f2d3941ee38bfa684f228bd6bb7,0.1035513719834853,339703808,471859200,DISCOVERY_REUSED_PERIODS,0.2811608289175902,0.3614744461388842
SIDE,electricity,02_electricity_SIDE_41000_0.0003,0.0003,2,,41000,20,1280,V_MIXED,.cache/channel_controlled_improvement_v1_20260916/02_electricity_SIDE_41000_0.0003_20.pt,dc59db033505ba001ba4d19672084950557a1130d8de20597f2f5d9f52c42137,.cache/channel_controlled_improvement_v1_20260916/V_MIXED_02_electricity_SIDE_41000_0.0003_20.npz,eac5e8aa51c05be835bb7f4607e929504c9fec73efa237f9adb9a276c30ca238,0.10464311999385245,339703808,471859200,DISCOVERY_REUSED_PERIODS,0.2780778674989478,0.35967066883712406
LH,electricity,03_electricity_LH_41002_0.0003,0.0003,3,,41002,0,0,V_FIXED,.cache/channel_controlled_improvement_v1_20260916/03_electricity_LH_41002_0.0003_00.pt,3c5851dec633c357a6b17a26c1a21c7a73dd4cb3743d0592de03bd9b9a1ff27f,.cache/channel_controlled_improvement_v1_20260916/V_FIXED_03_electricity_LH_41002_0.0003_00.npz,b688ba25fe1a0bc5bac5df7d5b39802dc741ab5c0e8684c5baf7fb7a105e53b4,0.0785433400014881,290763264,325058560,DISCOVERY_REUSED_PERIODS,0.8748266301864135,0.7184326716212627
LH,electricity,03_electricity_LH_41002_0.0003,0.0003,3,,41002,0,0,V_MIXED,.cache/channel_controlled_improvement_v1_20260916/03_electricity_LH_41002_0.0003_00.pt,3c5851dec633c357a6b17a26c1a21c7a73dd4cb3743d0592de03bd9b9a1ff27f,.cache/channel_controlled_improvement_v1_20260916/V_MIXED_03_electricity_LH_41002_0.0003_00.npz,94177e5050779d89358d8c7efa008504e4b37f93d2bbc9446f1ad06cd8bcdff8,0.07990693100146018,290763264,325058560,DISCOVERY_REUSED_PERIODS,0.8755940051729646,0.7228060281690062
LH,electricity,03_electricity_LH_41002_0.0003,0.0003,3,,41002,1,64,V_FIXED,.cache/channel_controlled_improvement_v1_20260916/03_electricity_LH_41002_0.0003_01.pt,102ada52acd39f7bbc3877e1fca6005ad3cb8d1ed386b436a9cdf7cb0d50ec8e,.cache/channel_controlled_improvement_v1_20260916/V_FIXED_03_electricity_LH_41002_0.0003_01.npz,7eab612de3d9f6f13eef6026fb278642803f07198c4a75d2d1b82ed7c0d16e8a,0.07853923001675867,299907072,1195376640,DISCOVERY_REUSED_PERIODS,0.34797043344601397,0.40543388169799854
LH,electricity,03_electricity_LH_41002_0.0003,0.0003,3,,41002,1,64,V_MIXED,.cache/channel_controlled_improvement_v1_20260916/03_electricity_LH_41002_0.0003_01.pt,102ada52acd39f7bbc3877e1fca6005ad3cb8d1ed386b436a9cdf7cb0d50ec8e,.cache/channel_controlled_improvement_v1_20260916/V_MIXED_03_electricity_LH_41002_0.0003_01.npz,f49a1e872f94ea5ac29620045ff78d3a7f92a716e60cdaa34cd1983436e414d5,0.0774641519819852,299907072,1195376640,DISCOVERY_REUSED_PERIODS,0.3337650045491601,0.39879399865096776
LH,electricity,03_electricity_LH_41002_0.0003,0.0003,3,,41002,2,128,V_FIXED,.cache/channel_controlled_improvement_v1_20260916/03_electricity_LH_41002_0.0003_02.pt,ef1499e06604f988a647a3a8c1c18773acadf439c4fc0f6b02a6cb5466bd11cc,.cache/channel_controlled_improvement_v1_20260916/V_FIXED_03_electricity_LH_41002_0.0003_02.npz,ef7533c67783118f0025e9355ca009040a179e8b8a37bd3a51a1397250d3263b,0.07751604399527423,299907072,1195376640,DISCOVERY_REUSED_PERIODS,0.3166450298195397,0.3865270626742198
LH,electricity,03_electricity_LH_41002_0.0003,0.0003,3,,41002,2,128,V_MIXED,.cache/channel_controlled_improvement_v1_20260916/03_electricity_LH_41002_0.0003_02.pt,ef1499e06604f988a647a3a8c1c18773acadf439c4fc0f6b02a6cb5466bd11cc,.cache/channel_controlled_improvement_v1_20260916/V_MIXED_03_electricity_LH_41002_0.0003_02.npz,4a08237d64e85a97681569bbaa306f7840dc7a93f5f8a500281e122e3330e6cc,0.07696985799702816,299907072,1195376640,DISCOVERY_REUSED_PERIODS,0.31422165964707915,0.3859437243541503
LH,electricity,03_electricity_LH_41002_0.0003,0.0003,3,,41002,3,192,V_FIXED,.cache/channel_controlled_improvement_v1_20260916/03_electricity_LH_41002_0.0003_03.pt,0b21407760c8dbd064b5393e51292bb02854dda28ea7d28fd2236cbd4e4b17c0,.cache/channel_controlled_improvement_v1_20260916/V_FIXED_03_electricity_LH_41002_0.0003_03.npz,9ec857feb3e7647c79fc8f20a4b20a6dd86f646e1f38d6c7d34c5e9c0d87d286,0.07662427000468597,299907072,1195376640,DISCOVERY_REUSED_PERIODS,0.29968658721054753,0.3730382384587314
LH,electricity,03_electricity_LH_41002_0.0003,0.0003,3,,41002,3,192,V_MIXED,.cache/channel_controlled_improvement_v1_20260916/03_electricity_LH_41002_0.0003_03.pt,0b21407760c8dbd064b5393e51292bb02854dda28ea7d28fd2236cbd4e4b17c0,.cache/channel_controlled_improvement_v1_20260916/V_MIXED_03_electricity_LH_41002_0.0003_03.npz,2ad8cccdb372b244f78fdf495de2b21183836266476c2bc3bf8e4f6676314dd9,0.07430506698437966,299907072,1195376640,DISCOVERY_REUSED_PERIODS,0.2915919754973958,0.36861108797188613
LH,electricity,03_electricity_LH_41002_0.0003,0.0003,3,,41002,4,256,V_FIXED,.cache/channel_controlled_improvement_v1_20260916/03_electricity_LH_41002_0.0003_04.pt,d0dd3dc497722605a3517ff7cd3ab97fbcafc90f7a8dbf158f5705bdc4eb4282,.cache/channel_controlled_improvement_v1_20260916/V_FIXED_03_electricity_LH_41002_0.0003_04.npz,241e85beda74e20559cb9dcdda3ae6e891d029bbfcf6509a4ed2f5e095365dd3,0.07637007598532364,299907072,1195376640,DISCOVERY_REUSED_PERIODS,0.2954553015386877,0.37064096692748016
LH,electricity,03_electricity_LH_41002_0.0003,0.0003,3,,41002,4,256,V_MIXED,.cache/channel_controlled_improvement_v1_20260916/03_electricity_LH_41002_0.0003_04.pt,d0dd3dc497722605a3517ff7cd3ab97fbcafc90f7a8dbf158f5705bdc4eb4282,.cache/channel_controlled_improvement_v1_20260916/V_MIXED_03_electricity_LH_41002_0.0003_04.npz,563cb369a6ff198ae4ac4fa79262c9da3415670f13fb3b3a5fd9126a6337e7d8,0.07951196702197194,299907072,1195376640,DISCOVERY_REUSED_PERIODS,0.2930217463499679,0.37083412984643394
LH,electricity,03_electricity_LH_41002_0.0003,0.0003,3,,41002,5,320,V_FIXED,.cache/channel_controlled_improvement_v1_20260916/03_electricity_LH_41002_0.0003_05.pt,5462ca38b97f567e063d23e8006e8d045006ea05b104aaf08df6ed028fbb687f,.cache/channel_controlled_improvement_v1_20260916/V_FIXED_03_electricity_LH_41002_0.0003_05.npz,d5219f2794f4b9ac7db09916c5c8332ef515e58441e6de0af3791e5f32d68313,0.0766359840054065,299907072,1195376640,DISCOVERY_REUSED_PERIODS,0.2876118541486776,0.3642479877601711
LH,electricity,03_electricity_LH_41002_0.0003,0.0003,3,,41002,5,320,V_MIXED,.cache/channel_controlled_improvement_v1_20260916/03_electricity_LH_41002_0.0003_05.pt,5462ca38b97f567e063d23e8006e8d045006ea05b104aaf08df6ed028fbb687f,.cache/channel_controlled_improvement_v1_20260916/V_MIXED_03_electricity_LH_41002_0.0003_05.npz,0653b82dcd0b78e3f03cb224f6dda63e71835b624634c3f8b0ec999dd5c3725b,0.07619654899463058,299907072,1195376640,DISCOVERY_REUSED_PERIODS,0.29057346145021545,0.36749387351426677
LH,electricity,03_electricity_LH_41002_0.0003,0.0003,3,,41002,6,384,V_FIXED,.cache/channel_controlled_improvement_v1_20260916/03_electricity_LH_41002_0.0003_06.pt,02e47ddff80f1b07e535c869721d21fd9fba8bc46a42e9d860dfdb3afc0cd92b,.cache/channel_controlled_improvement_v1_20260916/V_FIXED_03_electricity_LH_41002_0.0003_06.npz,10a9bf40efb4a149c2eaec1cd382fc466ce034a85ddb645521ea18edf2e2fec8,0.0763725120050367,299907072,1195376640,DISCOVERY_REUSED_PERIODS,0.28511140693727927,0.3639986139023603
LH,electricity,03_electricity_LH_41002_0.0003,0.0003,3,,41002,6,384,V_MIXED,.cache/channel_controlled_improvement_v1_20260916/03_electricity_LH_41002_0.0003_06.pt,02e47ddff80f1b07e535c869721d21fd9fba8bc46a42e9d860dfdb3afc0cd92b,.cache/channel_controlled_improvement_v1_20260916/V_MIXED_03_electricity_LH_41002_0.0003_06.npz,3fe045a34b91b8ca2d1b1d74b234930544fefce09cbcd93b3563cb6f6238ecce,0.07685982098337263,299907072,1195376640,DISCOVERY_REUSED_PERIODS,0.28141478172263307,0.3606424969507379
LH,electricity,03_electricity_LH_41002_0.0003,0.0003,3,,41002,7,448,V_FIXED,.cache/channel_controlled_improvement_v1_20260916/03_electricity_LH_41002_0.0003_07.pt,a588c0867a7258da15f32ae8d2130442fe41e793c31865c55538dcf59a2d54c9,.cache/channel_controlled_improvement_v1_20260916/V_FIXED_03_electricity_LH_41002_0.0003_07.npz,63dcd4069edd456b623d9fd40f2ef2386b9c50897217c677bf5beb70fd3d905f,0.07724620701628737,299907072,1195376640,DISCOVERY_REUSED_PERIODS,0.2811494816521185,0.3616277197876884
LH,electricity,03_electricity_LH_41002_0.0003,0.0003,3,,41002,7,448,V_MIXED,.cache/channel_controlled_improvement_v1_20260916/03_electricity_LH_41002_0.0003_07.pt,a588c0867a7258da15f32ae8d2130442fe41e793c31865c55538dcf59a2d54c9,.cache/channel_controlled_improvement_v1_20260916/V_MIXED_03_electricity_LH_41002_0.0003_07.npz,e5b9403418e4320e42e7540686dd3cffc141a7db329ac6e5317d2e58e189c2e3,0.0791769539937377,299907072,1195376640,DISCOVERY_REUSED_PERIODS,0.279652174945824,0.3600947320264587
LH,electricity,03_electricity_LH_41002_0.0003,0.0003,3,,41002,8,512,V_FIXED,.cache/channel_controlled_improvement_v1_20260916/03_electricity_LH_41002_0.0003_08.pt,f4f040171c7ea291b3b9ead85bbb5edb309491e2ff4d5cb9521c31273e16161b,.cache/channel_controlled_improvement_v1_20260916/V_FIXED_03_electricity_LH_41002_0.0003_08.npz,d5de2fa5c2a00ec098bb88a7471510a0ec0a0a3accee4df2c45eed9d5348179d,0.0757327179890126,299907072,1195376640,DISCOVERY_REUSED_PERIODS,0.2830038873174663,0.3623604650918748
LH,electricity,03_electricity_LH_41002_0.0003,0.0003,3,,41002,8,512,V_MIXED,.cache/channel_controlled_improvement_v1_20260916/03_electricity_LH_41002_0.0003_08.pt,f4f040171c7ea291b3b9ead85bbb5edb309491e2ff4d5cb9521c31273e16161b,.cache/channel_controlled_improvement_v1_20260916/V_MIXED_03_electricity_LH_41002_0.0003_08.npz,6febc1963fbd7a1e6cee460f4340e3f5c5db9aa90f26bb16d466f30f937753d9,0.07853549599531107,299907072,1195376640,DISCOVERY_REUSED_PERIODS,0.2789604912618707,0.359787270063985
LH,electricity,03_electricity_LH_41002_0.0003,0.0003,3,,41002,9,576,V_FIXED,.cache/channel_controlled_improvement_v1_20260916/03_electricity_LH_41002_0.0003_09.pt,47fa478bbf60157499193b0341a9602b74a89560dfc2eb30c1ccdf34c25e5e4c,.cache/channel_controlled_improvement_v1_20260916/V_FIXED_03_electricity_LH_41002_0.0003_09.npz,01499f268fd6732dc3b0b3d3a4b5ba3f72e1b2d0272ca7c56923e08251b09d45,0.08175721298903227,299907072,1195376640,DISCOVERY_REUSED_PERIODS,0.2851010521361158,0.3652745715280034
LH,electricity,03_electricity_LH_41002_0.0003,0.0003,3,,41002,9,576,V_MIXED,.cache/channel_controlled_improvement_v1_20260916/03_electricity_LH_41002_0.0003_09.pt,47fa478bbf60157499193b0341a9602b74a89560dfc2eb30c1ccdf34c25e5e4c,.cache/channel_controlled_improvement_v1_20260916/V_MIXED_03_electricity_LH_41002_0.0003_09.npz,6f48fa080b8cb9e9eb39ba12464b9427f822fffa4db647b2d997d9b12a087ca5,0.07620666798902676,299907072,1195376640,DISCOVERY_REUSED_PERIODS,0.27918658575202226,0.36044713077568336
LH,electricity,03_electricity_LH_41002_0.0003,0.0003,3,,41002,10,640,V_FIXED,.cache/channel_controlled_improvement_v1_20260916/03_electricity_LH_41002_0.0003_10.pt,44f474298ed3b94242097e2ace83abfdda577672d07c379fae78e4a7f447c59f,.cache/channel_controlled_improvement_v1_20260916/V_FIXED_03_electricity_LH_41002_0.0003_10.npz,853cfeb3fad9da04844de5e876e6e148877bc17535e144d0af3e36f623f6c58b,0.07708294998155907,299907072,1195376640,DISCOVERY_REUSED_PERIODS,0.27656965618400453,0.35813583175512537
